Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
12/09/2024;09:00;7;34;23;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;59;7,96;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;202;99;1018,6;2,9;56,9;14,4;0,54;Muy bueno / Oso ona
12/09/2024;08:00;11;41;25;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;62;8,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4;Muy bueno / Oso ona;213;98;1018,1;1,5;28;14,2;1,23;Muy bueno / Oso ona
12/09/2024;07:00;7;33;24;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;64;8,75;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;348;97;1017,9;1;12,3;14,4;0,73;Muy bueno / Oso ona
12/09/2024;06:00;6;28;19;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;64;9,04;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;99;1017,4;4,8;0,8;15;2,8;Muy bueno / Oso ona
12/09/2024;05:00;1;8;7;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;65;9,42;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;204;99;1017;2,2;0,4;15,1;1,43;Muy bueno / Oso ona
12/09/2024;04:00;0;4;4;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;64;9,71;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;206;96;1017,1;0,3;0,4;15,5;1,01;Muy bueno / Oso ona
12/09/2024;03:00;0;1;1;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;62;9,96;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;336;94;1017,4;1,3;0,4;15,8;0,69;Muy bueno / Oso ona
12/09/2024;02:00;0;0;0;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;61;10;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;360;89;1017,3;0,4;0,4;16,8;2,27;Muy bueno / Oso ona
12/09/2024;01:00;0;0;0;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;58;9,92;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;10;91;1017,3;0,5;0,4;17,4;2,46;Muy bueno / Oso ona
11/09/2024;24:00;0;1;1;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;57;9,92;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;10;94;1017,3;0,4;0,4;17,5;4,37;Muy bueno / Oso ona
11/09/2024;23:00;0;2;2;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;55;10,04;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;13;95;1017,4;1,5;0,4;17,8;3,32;Muy bueno / Oso ona
11/09/2024;22:00;0;3;2;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;54;10,17;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;12;97;1017,3;0,4;0,4;17,7;3,82;Muy bueno / Oso ona
11/09/2024;21:00;1;6;4;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;54;10,25;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;212;96;1016,8;2,4;0,4;18;4,65;Muy bueno / Oso ona
11/09/2024;20:00;2;10;7;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;55;10,42;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;208;97;1016,9;5,1;0,4;17,8;4,35;Muy bueno / Oso ona
11/09/2024;19:00;4;20;14;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;57;10,63;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;203;96;1017;4,3;1;17,7;2,7;Muy bueno / Oso ona
11/09/2024;18:00;4;17;11;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;58;10,79;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;217;92;1017,2;2,4;10;18,7;2,77;Muy bueno / Oso ona
11/09/2024;17:00;5;19;11;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;60;10,71;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;201;84;1017,4;0;22,6;19,7;3,7;Muy bueno / Oso ona
11/09/2024;16:00;6;22;12;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;59;10,46;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;209;79;1017,6;0;39,4;19,9;4,18;Muy bueno / Oso ona
11/09/2024;15:00;7;26;16;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;58;10,21;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;205;79;1017,8;0;71,5;19,5;3,29;Muy bueno / Oso ona
11/09/2024;14:00;8;24;13;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;54;10,04;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;211;75;1018;0;95,3;19,9;4,4;Muy bueno / Oso ona
11/09/2024;13:00;8;23;11;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;52;9,87;Muy bueno / Oso ona;4,87;Muy bueno / Oso ona;4;Muy bueno / Oso ona;214;73;1018,3;0;251,5;20;4,5;Muy bueno / Oso ona
11/09/2024;12:00;7;22;11;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;51;9,73;Muy bueno / Oso ona;4,77;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;97;1018,7;0;297,3;;;Muy bueno / Oso ona
11/09/2024;11:00;;;;Sin datos / Daturik gabe;62;62;Muy bueno / Oso ona;50;9,55;Muy bueno / Oso ona;4,64;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1019,1;0;258,6;;;Muy bueno / Oso ona
11/09/2024;10:00;;;;Sin datos / Daturik gabe;63;63;Muy bueno / Oso ona;49;9,5;Muy bueno / Oso ona;4,59;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1019,4;0;157,1;;;Muy bueno / Oso ona
11/09/2024;09:00;7;24;15;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;48;9,41;Muy bueno / Oso ona;4,55;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1019,2;0;144;;;Muy bueno / Oso ona
11/09/2024;08:00;10;42;27;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;50;9,5;Muy bueno / Oso ona;4,59;Muy bueno / Oso ona;4;Muy bueno / Oso ona;204;79;1019,1;0;61,6;17,8;2,51;Muy bueno / Oso ona
11/09/2024;07:00;15;53;31;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;53;9,86;Muy bueno / Oso ona;4,68;Muy bueno / Oso ona;4;Muy bueno / Oso ona;203;81;1019,1;0;38,2;17,2;1,82;Muy bueno / Oso ona
11/09/2024;06:00;16;44;19;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;59;9,95;Muy bueno / Oso ona;4,68;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;99;1018,9;0;2;;;Muy bueno / Oso ona
11/09/2024;05:00;0;6;5;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;61;10,09;Muy bueno / Oso ona;4,73;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1019,1;0;0,4;;;Muy bueno / Oso ona
11/09/2024;04:00;0;3;3;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;62;10,32;Muy bueno / Oso ona;4,77;Muy bueno / Oso ona;4;Muy bueno / Oso ona;207;88;1019,5;0;0,4;16,6;1,88;Muy bueno / Oso ona
11/09/2024;03:00;0;2;2;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;63;10,5;Muy bueno / Oso ona;4,82;Muy bueno / Oso ona;4;Muy bueno / Oso ona;206;85;1019,6;0;0,4;16,8;1,43;Muy bueno / Oso ona
11/09/2024;02:00;0;1;1;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;64;10,73;Muy bueno / Oso ona;4,86;Muy bueno / Oso ona;4;Muy bueno / Oso ona;222;87;1019,8;0;0,4;16,7;1,36;Muy bueno / Oso ona
11/09/2024;01:00;0;2;2;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;65;10,95;Muy bueno / Oso ona;4,95;Muy bueno / Oso ona;4;Muy bueno / Oso ona;217;81;1020,2;0;0,4;17,3;1,03;Muy bueno / Oso ona
10/09/2024;24:00;0;0;0;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;67;11,09;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;308;77;1020,6;0;0,4;17,7;0,8;Muy bueno / Oso ona
10/09/2024;23:00;0;2;2;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;70;11,18;Muy bueno / Oso ona;5,05;Muy bueno / Oso ona;4;Muy bueno / Oso ona;204;76;1020,8;0;0,4;18,3;0,93;Muy bueno / Oso ona
10/09/2024;22:00;0;2;2;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;71;11,41;Muy bueno / Oso ona;5,09;Muy bueno / Oso ona;4;Muy bueno / Oso ona;200;75;1020,8;0;0,4;18,6;0,92;Muy bueno / Oso ona
10/09/2024;21:00;1;7;6;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;73;11,59;Muy bueno / Oso ona;5,14;Muy bueno / Oso ona;4;Muy bueno / Oso ona;221;77;1021;0;0,4;18,1;0,6;Muy bueno / Oso ona
10/09/2024;20:00;2;9;7;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;75;11,73;Muy bueno / Oso ona;5,18;Muy bueno / Oso ona;4;Muy bueno / Oso ona;237;75;1021,1;0;0,4;18,4;0,51;Muy bueno / Oso ona
10/09/2024;19:00;2;14;11;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;11,86;Muy bueno / Oso ona;5,27;Muy bueno / Oso ona;4;Muy bueno / Oso ona;106;70;1020,8;0;3,2;19,1;0,11;Muy bueno / Oso ona
10/09/2024;18:00;6;26;17;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;;12;Muy bueno / Oso ona;5,36;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;97;1020,8;0;32,8;;;Muy bueno / Oso ona
10/09/2024;17:00;3;14;10;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;;12,27;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1020,7;0;90,9;;;Muy bueno / Oso ona
10/09/2024;16:00;1;8;6;Muy bueno / Oso ona;83;83;Bueno / Ona;;12,5;Muy bueno / Oso ona;5,68;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1020,7;0;205,9;;;Bueno / Ona
10/09/2024;15:00;3;12;9;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;;12,82;Muy bueno / Oso ona;5,86;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1020,7;0;377,2;;;Muy bueno / Oso ona
10/09/2024;14:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;13,05;Muy bueno / Oso ona;6,05;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1020,9;0;366,9;;;Muy bueno / Oso ona
10/09/2024;13:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;37;12,96;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;;;;Muy bueno / Oso ona
10/09/2024;12:00;3;11;7;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;37;12,92;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1021,2;0;563,1;;;Muy bueno / Oso ona
10/09/2024;11:00;3;13;9;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;38;12,92;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1021,4;0;237,5;;;Muy bueno / Oso ona
10/09/2024;10:00;3;17;12;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;33;12,96;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1021,3;0,1;262,8;;;Muy bueno / Oso ona
10/09/2024;09:00;15;49;27;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;31;12,96;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1021,2;0;210,1;;;Muy bueno / Oso ona
10/09/2024;08:00;45;109;41;Bueno / Ona;9;9;Muy bueno / Oso ona;39;12,88;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;97;1020,9;0;90,3;;;Bueno / Ona
10/09/2024;07:00;26;69;29;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;44;12,5;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;85;1020,8;0;33,5;18,3;0,49;Muy bueno / Oso ona
10/09/2024;06:00;8;25;13;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;49;12,29;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;324;91;1020,7;0;2,2;17,5;0,7;Muy bueno / Oso ona
10/09/2024;05:00;1;7;5;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;53;12,08;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;201;93;1020,6;0;0,4;17,3;0,85;Muy bueno / Oso ona
10/09/2024;04:00;0;2;2;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;55;11,88;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;221;91;1020,7;0;0,4;17,4;0,73;Muy bueno / Oso ona
10/09/2024;03:00;0;1;1;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;54;11,71;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;236;87;1020,9;0;0,4;17,9;0,57;Muy bueno / Oso ona
10/09/2024;02:00;0;0;0;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;55;11,5;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;270;86;1021,1;0;0,4;18,4;0,52;Muy bueno / Oso ona
10/09/2024;01:00;0;0;0;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;56;11,33;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;357;82;1021,3;0;0,4;19;0,62;Muy bueno / Oso ona
09/09/2024;24:00;0;1;1;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;57;11,21;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;351;87;1021,3;0;0,4;18,8;1,61;Muy bueno / Oso ona
09/09/2024;23:00;0;0;0;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;61;11,04;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;341;87;1021,4;0;0,4;19,1;0,53;Muy bueno / Oso ona
09/09/2024;22:00;0;2;2;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;63;10,83;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;342;90;1021,5;0;0,4;19,1;1,03;Muy bueno / Oso ona
09/09/2024;21:00;2;13;11;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;65;10,67;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1;94;1021,3;0,4;0,4;18,7;0,57;Muy bueno / Oso ona
09/09/2024;20:00;2;13;10;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;67;10,58;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;216;91;1020,9;0;0,4;19,2;0,22;Muy bueno / Oso ona
09/09/2024;19:00;4;46;41;Bueno / Ona;51;51;Muy bueno / Oso ona;71;10,42;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;168;89;1020,6;0,2;3,3;19,7;0,58;Bueno / Ona
09/09/2024;18:00;7;43;33;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;73;10,25;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;99;1020,2;0,1;27,2;;;Muy bueno / Oso ona
09/09/2024;17:00;5;29;22;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;70;10;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1020;0,1;36;;;Muy bueno / Oso ona
09/09/2024;16:00;5;24;17;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;64;9,71;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;96;1020;1,3;57,6;;;Muy bueno / Oso ona
09/09/2024;15:00;4;18;12;Muy bueno / Oso ona;82;82;Bueno / Ona;56;9,29;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;214;81;1020;0;173;20,4;3,7;Bueno / Ona
09/09/2024;14:00;4;18;12;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;49;8,83;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;208;86;1020;0;166,7;19,7;3,17;Muy bueno / Oso ona
09/09/2024;13:00;6;23;15;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;43;8,54;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;210;86;1019,9;0;127,1;19,5;2,71;Muy bueno / Oso ona
09/09/2024;12:00;4;19;13;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;38;8,21;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;99;1019,7;0;150,1;;;Muy bueno / Oso ona
09/09/2024;11:00;5;19;12;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;33;8,04;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1019,5;0,2;99,5;;;Muy bueno / Oso ona
09/09/2024;10:00;5;19;12;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;27;7,83;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1019,2;0;175,9;;;Muy bueno / Oso ona
09/09/2024;09:00;9;39;26;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;26;7,63;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;100;1019;0;94,7;;;Muy bueno / Oso ona
09/09/2024;08:00;10;42;26;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;28;7,29;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;95;1018,6;0;48,6;;;Muy bueno / Oso ona
09/09/2024;07:00;12;43;25;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;30;7;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;226;90;1018,2;0;32,3;16,7;1,41;Muy bueno / Oso ona
09/09/2024;06:00;9;37;24;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;33;6,96;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;278;92;1018;0;1,3;16;0,23;Muy bueno / Oso ona
09/09/2024;05:00;5;20;13;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;37;6,92;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;197;92;1017,7;0;0,4;16;0,82;Muy bueno / Oso ona
09/09/2024;04:00;1;5;5;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;40;6,83;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;207;92;1017,6;0;0,4;15,7;0,79;Muy bueno / Oso ona
09/09/2024;03:00;0;5;5;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;44;6,75;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;218;91;1017,5;0;0,4;16;0,7;Muy bueno / Oso ona
09/09/2024;02:00;0;3;3;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;47;6,71;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;229;92;1017,3;0;0,4;15,7;0,61;Muy bueno / Oso ona
09/09/2024;01:00;0;4;4;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;53;6,63;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;204;93;1017,2;0;0,4;15,1;0,73;Muy bueno / Oso ona
08/09/2024;24:00;0;5;5;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;59;6,54;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;198;92;1017,1;0;0,4;15,5;0,43;Muy bueno / Oso ona
08/09/2024;23:00;0;7;6;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;65;6,5;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;199;90;1017,2;0;0,4;16;1,23;Muy bueno / Oso ona
08/09/2024;22:00;0;5;5;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;70;6,46;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;204;89;1017,2;0;0,4;16,3;1,71;Muy bueno / Oso ona
08/09/2024;21:00;0;6;5;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;75;6,42;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;212;88;1016,7;0;0,4;17;1,51;Muy bueno / Oso ona
08/09/2024;20:00;1;8;6;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;78;6,38;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;214;83;1016,3;0;0,4;18,6;1,46;Muy bueno / Oso ona
08/09/2024;19:00;2;11;9;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;75;6,38;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;220;77;1015,8;0;9,9;19,5;2,29;Muy bueno / Oso ona
08/09/2024;18:00;1;10;8;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;72;6,29;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;224;74;1015,4;0;28,2;20,5;0,72;Muy bueno / Oso ona
08/09/2024;17:00;1;10;8;Muy bueno / Oso ona;82;82;Bueno / Ona;66;6,17;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;206;73;1015;0;67,5;21,2;0,38;Bueno / Ona
08/09/2024;16:00;1;5;4;Muy bueno / Oso ona;84;84;Bueno / Ona;60;6,08;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;229;74;1014,8;0;95,6;20,9;1,49;Bueno / Ona
08/09/2024;15:00;1;6;5;Muy bueno / Oso ona;84;84;Bueno / Ona;53;6,04;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;218;79;1014,6;0;145,7;19,6;1,27;Bueno / Ona
08/09/2024;14:00;0;5;4;Muy bueno / Oso ona;85;85;Bueno / Ona;45;6,04;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;276;72;1014,4;0,1;425,1;20,8;0,63;Bueno / Ona
08/09/2024;13:00;1;5;3;Muy bueno / Oso ona;84;84;Bueno / Ona;38;6,08;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;250;71;1014,1;0;467,7;19,9;1,65;Bueno / Ona
08/09/2024;12:00;2;13;10;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;32;6,08;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;47;86;1014;0;542;18,3;0,46;Muy bueno / Oso ona
08/09/2024;11:00;5;22;15;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;30;6,13;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;186;95;1014;0;133;17;0,5;Muy bueno / Oso ona
08/09/2024;10:00;5;23;15;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;28;6,21;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;229;97;1013,8;0,7;51,8;16,4;1,19;Muy bueno / Oso ona
08/09/2024;09:00;3;13;9;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;30;6,38;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;239;97;1013,3;0,1;38,8;16,2;0,81;Muy bueno / Oso ona
08/09/2024;08:00;3;14;10;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;32;6,67;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;208;97;1012,9;0,8;21,7;16;0,78;Muy bueno / Oso ona
08/09/2024;07:00;1;12;11;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;35;6,92;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;204;97;1012,4;1;13,1;16;0,53;Muy bueno / Oso ona
08/09/2024;06:00;0;7;7;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;40;7,08;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;257;96;1011,9;0;2,6;15,8;0,36;Muy bueno / Oso ona
08/09/2024;05:00;0;5;5;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;45;7,29;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;193;94;1011,7;0,2;0,4;16;0,65;Muy bueno / Oso ona
08/09/2024;04:00;1;7;7;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;50;7,5;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;179;93;1011,8;0;0,4;16,1;1,01;Muy bueno / Oso ona
08/09/2024;03:00;0;3;3;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;56;7,67;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;221;93;1012,2;0;0,4;16;0,99;Muy bueno / Oso ona
08/09/2024;02:00;0;4;4;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;59;7,83;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;223;90;1012,6;0;0,4;16,8;0,58;Muy bueno / Oso ona
08/09/2024;01:00;0;5;5;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;63;8;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;205;88;1013;0;0,4;17,3;0,92;Muy bueno / Oso ona
