Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);Tº (ºC);V.vien (m/s);ICA Estación
07/02/2024;04:00;0;18;18;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;18;21,67;Bueno / Ona;14,96;Bueno / Ona;2;Muy bueno / Oso ona;159;86;1008,5;0;7,6;1,09;Bueno / Ona
07/02/2024;03:00;0;23;23;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;17;22,04;Bueno / Ona;15,21;Bueno / Ona;2;Muy bueno / Oso ona;131;89;1009,2;0;7,3;0,99;Bueno / Ona
07/02/2024;02:00;0;23;23;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;20;22,38;Bueno / Ona;15,38;Bueno / Ona;2;Muy bueno / Oso ona;141;90;1009,8;0;7,6;1,53;Bueno / Ona
07/02/2024;01:00;0;25;25;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;22;22,08;Bueno / Ona;15,04;Bueno / Ona;2;Muy bueno / Oso ona;135;90;1010,5;0;7,7;1,26;Bueno / Ona
06/02/2024;24:00;0;28;27;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;28;21,54;Bueno / Ona;14,54;Bueno / Ona;2;Muy bueno / Oso ona;147;89;1010,9;0;8,3;1,41;Bueno / Ona
06/02/2024;23:00;1;40;38;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;34;21,33;Bueno / Ona;14,38;Bueno / Ona;2;Muy bueno / Oso ona;157;88;1011,4;0;8,5;1,06;Bueno / Ona
06/02/2024;22:00;1;50;47;Bueno / Ona;9;9;Muy bueno / Oso ona;41;21,79;Bueno / Ona;14,75;Bueno / Ona;2;Muy bueno / Oso ona;171;87;1011,8;0;9;1,1;Bueno / Ona
06/02/2024;21:00;2;51;49;Bueno / Ona;14;14;Muy bueno / Oso ona;49;22,04;Bueno / Ona;14,92;Bueno / Ona;2;Muy bueno / Oso ona;181;85;1012;0;9,7;0,83;Bueno / Ona
06/02/2024;20:00;3;57;53;Bueno / Ona;20;20;Muy bueno / Oso ona;54;22,25;Bueno / Ona;15,04;Bueno / Ona;2;Muy bueno / Oso ona;179;82;1012;0;10,6;0,75;Bueno / Ona
06/02/2024;19:00;1;41;40;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;60;22,58;Bueno / Ona;15,29;Bueno / Ona;2;Muy bueno / Oso ona;70;78;1011,9;0;11,3;0,93;Bueno / Ona
06/02/2024;18:00;1;40;39;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;62;22,92;Bueno / Ona;15,54;Bueno / Ona;2;Muy bueno / Oso ona;61;76;1011,8;0;11,9;0,61;Bueno / Ona
06/02/2024;17:00;0;13;13;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;62;23,25;Bueno / Ona;15,83;Bueno / Ona;2;Muy bueno / Oso ona;340;77;1012,2;0;12,3;0,98;Bueno / Ona
06/02/2024;16:00;0;8;8;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;56;23,71;Bueno / Ona;16,17;Bueno / Ona;2;Muy bueno / Oso ona;336;76;1012,6;0;12,9;1,37;Bueno / Ona
06/02/2024;15:00;1;8;6;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;49;24;Bueno / Ona;16,42;Bueno / Ona;2;Muy bueno / Oso ona;298;73;1013;0;13,7;1,24;Bueno / Ona
06/02/2024;14:00;1;9;7;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;43;24,54;Bueno / Ona;16,88;Bueno / Ona;2;Muy bueno / Oso ona;314;74;1013,6;0;13,6;1,24;Bueno / Ona
06/02/2024;13:00;1;14;12;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;40;25,13;Bueno / Ona;17,46;Bueno / Ona;2;Muy bueno / Oso ona;348;72;1014,1;0;13,8;1,15;Bueno / Ona
06/02/2024;12:00;1;13;11;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;38;25,29;Bueno / Ona;17,71;Bueno / Ona;2;Muy bueno / Oso ona;8;68;1014,6;0;14;0,89;Bueno / Ona
06/02/2024;11:00;2;19;16;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;35;25,83;Bueno / Ona;18,25;Bueno / Ona;2;Muy bueno / Oso ona;84;70;1014,9;0;13,5;1,57;Bueno / Ona
06/02/2024;10:00;2;21;18;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;32;26,13;Bueno / Ona;18,63;Bueno / Ona;2;Muy bueno / Oso ona;113;81;1015,1;0;11,9;1,26;Bueno / Ona
06/02/2024;09:00;12;56;37;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;31;26,04;Bueno / Ona;18,71;Bueno / Ona;2;Muy bueno / Oso ona;135;89;1015,1;0;10,6;1;Bueno / Ona
06/02/2024;08:00;3;40;35;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;38;25,83;Bueno / Ona;18,67;Bueno / Ona;2;Muy bueno / Oso ona;160;92;1014,9;0;10,1;1,15;Bueno / Ona
06/02/2024;07:00;3;36;32;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;44;25,71;Bueno / Ona;18,67;Bueno / Ona;2;Muy bueno / Oso ona;165;88;1014,8;0;10,2;1,01;Bueno / Ona
06/02/2024;06:00;0;15;15;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;47;25,96;Bueno / Ona;19;Bueno / Ona;2;Muy bueno / Oso ona;129;86;1014,7;0;10,3;1,24;Bueno / Ona
06/02/2024;05:00;0;9;9;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;46;25,92;Bueno / Ona;19,08;Bueno / Ona;2;Muy bueno / Oso ona;75;88;1014,7;0;10,3;1,41;Bueno / Ona
06/02/2024;04:00;0;11;11;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;44;25,79;Bueno / Ona;19,17;Bueno / Ona;2;Muy bueno / Oso ona;74;90;1015,3;0;10,4;1,15;Bueno / Ona
06/02/2024;03:00;0;16;16;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;43;25,63;Bueno / Ona;19,21;Bueno / Ona;2;Muy bueno / Oso ona;89;91;1016,2;0;10,5;1,25;Bueno / Ona
06/02/2024;02:00;0;18;18;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;43;25,46;Bueno / Ona;19,29;Bueno / Ona;2;Muy bueno / Oso ona;88;89;1016,6;0;10,8;0,55;Bueno / Ona
06/02/2024;01:00;0;3;3;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;45;25,96;Bueno / Ona;19,83;Bueno / Ona;2;Muy bueno / Oso ona;313;86;1016,7;0;10,9;0,7;Bueno / Ona
05/02/2024;24:00;1;6;4;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;44;26,54;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;342;87;1016,9;0;10,9;0,91;Bueno / Ona
05/02/2024;23:00;0;15;15;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;43;26,83;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;321;87;1017,2;0;11,1;0,4;Bueno / Ona
05/02/2024;22:00;1;24;22;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;44;26,33;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;237;86;1017,4;0;11,2;0,69;Bueno / Ona
05/02/2024;21:00;1;31;29;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;45;26;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;239;87;1017,4;0;11,2;0,54;Bueno / Ona
05/02/2024;20:00;1;26;25;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;46;25,79;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;225;87;1017,3;0;11,2;0,6;Bueno / Ona
05/02/2024;19:00;0;16;16;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;46;25,5;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;216;88;1017,3;0;11;0,3;Bueno / Ona
05/02/2024;18:00;0;11;11;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;44;25,13;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;338;88;1017;0;11,1;0,71;Bueno / Ona
05/02/2024;17:00;0;11;11;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;39;24,58;Bueno / Ona;19,83;Bueno / Ona;2;Muy bueno / Oso ona;306;87;1017;0;11,3;0,83;Bueno / Ona
05/02/2024;16:00;0;8;8;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;33;24,08;Bueno / Ona;19,58;Bueno / Ona;2;Muy bueno / Oso ona;316;85;1017;0;11,6;1,12;Bueno / Ona
05/02/2024;15:00;1;8;6;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;26;23,75;Bueno / Ona;19,42;Bueno / Ona;2;Muy bueno / Oso ona;313;82;1017;0;12,1;0,99;Bueno / Ona
05/02/2024;14:00;2;11;9;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;20;23,17;Bueno / Ona;19;Bueno / Ona;2;Muy bueno / Oso ona;308;82;1017,2;0;12,1;1,49;Bueno / Ona
05/02/2024;13:00;2;12;9;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;16;22,63;Bueno / Ona;18,71;Bueno / Ona;2;Muy bueno / Oso ona;338;80;1017,8;0;12,4;0,88;Bueno / Ona
05/02/2024;12:00;3;14;10;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;14;22,46;Bueno / Ona;18,71;Bueno / Ona;2;Muy bueno / Oso ona;312;81;1018,5;0;11,8;0,93;Bueno / Ona
05/02/2024;11:00;8;31;18;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;12;21,83;Bueno / Ona;18,25;Bueno / Ona;2;Muy bueno / Oso ona;298;82;1018,8;0;11,3;0,69;Bueno / Ona
05/02/2024;10:00;24;63;27;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;10;21,25;Bueno / Ona;17,79;Bueno / Ona;2;Muy bueno / Oso ona;102;84;1018,7;0;10,2;0,42;Bueno / Ona
05/02/2024;09:00;29;73;29;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;12;21,04;Bueno / Ona;17,67;Bueno / Ona;2;Muy bueno / Oso ona;115;91;1018,5;0;8,4;0,07;Bueno / Ona
05/02/2024;08:00;15;54;31;Muy bueno / Oso ona;1;1;Muy bueno / Oso ona;15;;Sin datos / Daturik gabe;17,63;Bueno / Ona;2;Muy bueno / Oso ona;133;97;1018,1;0;6,9;0,93;Bueno / Ona
05/02/2024;07:00;6;32;23;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;20;;Sin datos / Daturik gabe;17,54;Bueno / Ona;2;Muy bueno / Oso ona;148;96;1017,7;0;7,1;1,19;Bueno / Ona
05/02/2024;06:00;0;18;17;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;24;;Sin datos / Daturik gabe;17,33;Bueno / Ona;2;Muy bueno / Oso ona;145;95;1017,9;0;7,6;1,21;Bueno / Ona
05/02/2024;05:00;0;13;13;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;27;;Sin datos / Daturik gabe;17,29;Bueno / Ona;2;Muy bueno / Oso ona;149;94;1018;0;8,5;1,56;Bueno / Ona
05/02/2024;04:00;0;10;10;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;29;;Sin datos / Daturik gabe;17,04;Bueno / Ona;2;Muy bueno / Oso ona;167;91;1018,4;0;9,4;0,9;Bueno / Ona
05/02/2024;03:00;0;10;10;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;30;;Sin datos / Daturik gabe;16,71;Bueno / Ona;2;Muy bueno / Oso ona;164;90;1018,8;0,1;9,7;0,94;Bueno / Ona
05/02/2024;02:00;0;10;10;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;29;19,92;Muy bueno / Oso ona;16,38;Bueno / Ona;2;Muy bueno / Oso ona;193;91;1019,2;0;9,9;0,75;Bueno / Ona
05/02/2024;01:00;0;11;11;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;29;19,63;Muy bueno / Oso ona;16;Bueno / Ona;2;Muy bueno / Oso ona;228;90;1019,6;0;10,2;0,55;Bueno / Ona
04/02/2024;24:00;0;7;7;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;30;19,38;Muy bueno / Oso ona;15,71;Bueno / Ona;2;Muy bueno / Oso ona;240;90;1019,8;0;10,2;0,71;Bueno / Ona
04/02/2024;23:00;0;8;8;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;29;19,21;Muy bueno / Oso ona;15,5;Bueno / Ona;2;Muy bueno / Oso ona;222;90;1020;0;10,3;1;Bueno / Ona
04/02/2024;22:00;1;12;11;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;29;19,04;Muy bueno / Oso ona;15,25;Bueno / Ona;2;Muy bueno / Oso ona;234;90;1020;0;10,4;1,19;Bueno / Ona
04/02/2024;21:00;1;18;16;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;29;18,58;Muy bueno / Oso ona;14,83;Bueno / Ona;2;Muy bueno / Oso ona;236;90;1020;0;10,3;0,62;Bueno / Ona
04/02/2024;20:00;1;19;17;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;30;17,88;Muy bueno / Oso ona;14,21;Bueno / Ona;2;Muy bueno / Oso ona;223;91;1019,8;0;10,3;0,6;Bueno / Ona
04/02/2024;19:00;1;19;18;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;31;17,42;Muy bueno / Oso ona;13,75;Bueno / Ona;2;Muy bueno / Oso ona;157;91;1019,7;0;10,3;0,46;Bueno / Ona
04/02/2024;18:00;1;16;15;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;31;17,13;Muy bueno / Oso ona;13,5;Bueno / Ona;2;Muy bueno / Oso ona;60;91;1019,6;0;10,3;0,3;Bueno / Ona
04/02/2024;17:00;0;9;9;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;30;17;Muy bueno / Oso ona;13,33;Bueno / Ona;2;Muy bueno / Oso ona;1;92;1019,3;0;10,4;0,92;Bueno / Ona
04/02/2024;16:00;1;11;10;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;29;17;Muy bueno / Oso ona;13,25;Bueno / Ona;2;Muy bueno / Oso ona;7;89;1019,2;0;10,8;0,88;Bueno / Ona
04/02/2024;15:00;1;9;7;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;27;16,96;Muy bueno / Oso ona;13,13;Bueno / Ona;2;Muy bueno / Oso ona;16;89;1019,4;0;11,1;0,81;Bueno / Ona
04/02/2024;14:00;1;13;11;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;26;17,08;Muy bueno / Oso ona;13,17;Bueno / Ona;2;Muy bueno / Oso ona;5;84;1019,8;0;11,7;1,2;Bueno / Ona
04/02/2024;13:00;1;13;11;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;25;16,96;Muy bueno / Oso ona;12,92;Bueno / Ona;2;Muy bueno / Oso ona;69;84;1020,3;0;11,7;0,25;Bueno / Ona
04/02/2024;12:00;2;14;12;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;24;16,58;Muy bueno / Oso ona;12,5;Bueno / Ona;2;Muy bueno / Oso ona;114;88;1020,9;0;10,9;1,5;Bueno / Ona
04/02/2024;11:00;2;14;12;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;23;16,42;Muy bueno / Oso ona;12,38;Bueno / Ona;2;Muy bueno / Oso ona;110;90;1021,2;0;10,3;1,35;Bueno / Ona
04/02/2024;10:00;2;18;16;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;23;16,25;Muy bueno / Oso ona;12,17;Bueno / Ona;2;Muy bueno / Oso ona;144;91;1021,2;0;9,9;1;Bueno / Ona
04/02/2024;09:00;2;20;17;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;24;15,96;Muy bueno / Oso ona;11,83;Bueno / Ona;2;Muy bueno / Oso ona;143;93;1021,1;0;9,6;0,96;Bueno / Ona
04/02/2024;08:00;1;16;14;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;27;15,54;Muy bueno / Oso ona;11,42;Bueno / Ona;2;Muy bueno / Oso ona;133;93;1020,5;0;9,5;0,96;Bueno / Ona
04/02/2024;07:00;0;12;11;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;29;15,42;Muy bueno / Oso ona;11,25;Bueno / Ona;2;Muy bueno / Oso ona;172;94;1020,1;0;9,6;0,63;Bueno / Ona
04/02/2024;06:00;0;11;11;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;31;15,42;Muy bueno / Oso ona;11,25;Bueno / Ona;2;Muy bueno / Oso ona;197;94;1020,1;0;9,8;0,57;Bueno / Ona
04/02/2024;05:00;0;13;13;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;32;15,13;Muy bueno / Oso ona;11;Bueno / Ona;2;Muy bueno / Oso ona;171;95;1020,1;0;9,8;0,84;Bueno / Ona
04/02/2024;04:00;0;11;11;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;31;14,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;179;95;1020,3;0;10;0,86;Muy bueno / Oso ona
04/02/2024;03:00;0;9;9;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;33;14,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;155;95;1020,7;0;10,2;0,72;Muy bueno / Oso ona
04/02/2024;02:00;0;10;10;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;33;13,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;180;94;1020,6;0;10,5;1,02;Muy bueno / Oso ona
04/02/2024;01:00;0;10;10;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;35;13,29;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;199;93;1021;0;10,8;1,46;Muy bueno / Oso ona
03/02/2024;24:00;0;13;13;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;37;12,79;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;203;93;1021,2;0;10,9;1,29;Muy bueno / Oso ona
03/02/2024;23:00;0;13;13;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;40;12,33;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;211;92;1021,1;0;11,1;1,2;Muy bueno / Oso ona
03/02/2024;22:00;1;18;16;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;43;12,21;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;203;93;1021;0;10,9;1,38;Muy bueno / Oso ona
03/02/2024;21:00;2;36;33;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;45;12,33;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;225;94;1021;0;10,8;0,33;Muy bueno / Oso ona
03/02/2024;20:00;0;23;23;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;49;12,33;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;127;95;1020,7;0;10,5;0,12;Muy bueno / Oso ona
03/02/2024;19:00;0;22;22;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;50;12,25;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;72;93;1020,3;0;10,6;0,22;Muy bueno / Oso ona
03/02/2024;18:00;0;20;19;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;49;12,04;Muy bueno / Oso ona;8;Muy bueno / Oso ona;2;Muy bueno / Oso ona;353;87;1019,7;0;11,7;0,45;Muy bueno / Oso ona
03/02/2024;17:00;0;11;11;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;47;11,67;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;323;82;1019,2;0;13,1;0,99;Muy bueno / Oso ona
03/02/2024;16:00;0;7;7;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;42;11,17;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;338;78;1018,8;0;13,6;1,75;Muy bueno / Oso ona
03/02/2024;15:00;1;9;7;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;36;10,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;2;Muy bueno / Oso ona;327;76;1018,7;0;13,8;1,78;Muy bueno / Oso ona
03/02/2024;14:00;1;9;7;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;31;9,92;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;303;76;1019,1;0;13,2;1,84;Muy bueno / Oso ona
03/02/2024;13:00;3;16;12;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;27;9,29;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;338;69;1019,6;0;14;0,75;Muy bueno / Oso ona
03/02/2024;12:00;3;19;14;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;25;8,88;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;73;69;1020,3;0;13,5;1,11;Muy bueno / Oso ona
03/02/2024;11:00;5;20;12;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;24;8,71;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;87;76;1020,9;0;12,2;1,06;Muy bueno / Oso ona
03/02/2024;10:00;7;26;16;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;23;8,88;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;115;85;1020,9;0;9,9;1,22;Muy bueno / Oso ona
03/02/2024;09:00;5;27;19;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;26;9;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;104;93;1020,8;0;8,2;0,45;Muy bueno / Oso ona
03/02/2024;08:00;1;17;16;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;31;9,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2;Muy bueno / Oso ona;149;95;1020,7;0;8;1;Muy bueno / Oso ona
03/02/2024;07:00;0;17;17;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;36;9;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;125;97;1020,5;0;8,4;0,91;Muy bueno / Oso ona
03/02/2024;06:00;0;15;15;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;41;8,63;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;155;96;1020,5;0;9,1;0,45;Muy bueno / Oso ona
03/02/2024;05:00;0;17;17;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;43;8,83;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;182;94;1020,8;0;9,5;0,35;Muy bueno / Oso ona
03/02/2024;04:00;0;16;16;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;45;9,21;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;90;94;1020,9;0;9,4;0,77;Muy bueno / Oso ona
03/02/2024;03:00;0;13;12;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;48;9,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2;Muy bueno / Oso ona;83;92;1021;0;9,7;0,75;Muy bueno / Oso ona
03/02/2024;02:00;0;9;9;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;51;10,75;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;63;90;1021,3;0;10,5;0,69;Muy bueno / Oso ona
03/02/2024;01:00;0;7;7;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;51;11,46;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;49;89;1021,8;0;10,9;1,1;Muy bueno / Oso ona
02/02/2024;24:00;0;9;9;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;53;12,13;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;80;88;1022;0;11,1;1,55;Muy bueno / Oso ona
02/02/2024;23:00;0;9;9;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;56;12,58;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;51;87;1022,3;0;11,5;0,71;Muy bueno / Oso ona
02/02/2024;22:00;0;14;14;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;59;12,79;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;23;89;1022,6;0;11,6;0,76;Muy bueno / Oso ona
02/02/2024;21:00;0;13;13;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;64;12,88;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;29;90;1022,8;0;11,8;0,85;Muy bueno / Oso ona
02/02/2024;20:00;0;8;8;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;68;13,25;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;340;92;1022,8;0;11,9;1,14;Muy bueno / Oso ona
02/02/2024;19:00;0;9;9;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;66;13,54;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;344;91;1022,9;0;11,7;1,2;Muy bueno / Oso ona
02/02/2024;18:00;0;13;13;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;61;13,63;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;23;92;1022,7;0;11,5;0,6;Muy bueno / Oso ona
02/02/2024;17:00;0;9;9;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;58;13,96;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;11;92;1022,7;0;11,7;1,17;Muy bueno / Oso ona
02/02/2024;16:00;0;5;5;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;53;14,79;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;343;91;1022,6;0;11,8;1,83;Muy bueno / Oso ona
02/02/2024;15:00;1;7;6;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;48;15,63;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;349;89;1022,7;0;12,6;1,48;Muy bueno / Oso ona
02/02/2024;14:00;1;5;4;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;44;16,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;342;86;1023,1;0;13,4;1,49;Muy bueno / Oso ona
02/02/2024;13:00;1;11;9;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;41;17,38;Muy bueno / Oso ona;11,08;Bueno / Ona;2;Muy bueno / Oso ona;297;89;1023,8;0;13;0,94;Bueno / Ona
02/02/2024;12:00;5;32;25;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;37;19,04;Muy bueno / Oso ona;12,17;Bueno / Ona;2;Muy bueno / Oso ona;55;93;1024,4;0;12,2;0,25;Bueno / Ona
