Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
25/01/2025;24:00;0;18;17;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;54;3,67;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;23:00;0;15;15;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;57;3,38;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;22:00;0;12;12;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;59;3,21;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;21:00;0;19;19;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;60;3,13;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;20:00;0;21;21;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;63;3;Muy bueno / Oso ona;1,58;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;19:00;0;18;18;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;66;2,96;Muy bueno / Oso ona;1,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;18:00;0;11;11;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;68;2,88;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;17:00;0;16;16;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;69;2,92;Muy bueno / Oso ona;1,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;16:00;1;18;17;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;71;2,83;Muy bueno / Oso ona;1,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;15:00;1;19;16;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;73;2,67;Muy bueno / Oso ona;1,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;14:00;1;17;15;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;75;2,67;Muy bueno / Oso ona;1,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;13:00;1;12;11;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;76;2,71;Muy bueno / Oso ona;1,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;12:00;0;10;10;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;76;2,79;Muy bueno / Oso ona;1,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;11:00;0;5;5;Muy bueno / Oso ona;81;81;Bueno / Ona;76;2,83;Muy bueno / Oso ona;1,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
25/01/2025;10:00;0;2;2;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;75;2,79;Muy bueno / Oso ona;1,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;09:00;0;2;2;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;75;2,88;Muy bueno / Oso ona;1,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;08:00;0;3;3;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;75;2,96;Muy bueno / Oso ona;1,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;07:00;0;2;2;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;75;3,04;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;06:00;0;2;2;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;76;3,08;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;05:00;0;2;2;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;75;3,08;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;04:00;0;2;2;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;75;3,13;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;03:00;0;0;0;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;75;3,17;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;02:00;0;1;1;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;75;3,17;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/01/2025;01:00;0;1;1;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;75;3,21;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;24:00;0;2;2;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;75;3,38;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;23:00;0;2;2;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;75;3,71;Muy bueno / Oso ona;1,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;22:00;0;4;4;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;75;4,17;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;21:00;0;4;4;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;74;4,71;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;20:00;0;6;6;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;74;5,38;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;19:00;0;6;6;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;75;6,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;18:00;0;4;4;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;75;6,58;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;17:00;0;5;5;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;74;6,96;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;16:00;0;7;7;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;74;7,08;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;15:00;0;7;7;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;74;7,13;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;14:00;1;7;6;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;74;7,17;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;13:00;1;8;6;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;74;7,21;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;12:00;0;6;5;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;74;7,29;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;11:00;1;7;6;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;74;7,58;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;10:00;0;6;6;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;74;7,96;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;09:00;0;3;3;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;74;8,25;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;08:00;0;5;5;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;71;8,5;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;07:00;0;11;11;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;63;8,79;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;06:00;0;7;7;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;55;9,04;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;05:00;0;5;5;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;44;9,17;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;04:00;0;4;4;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;34;9,33;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;03:00;0;5;5;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;25;9,54;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;02:00;0;3;3;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;19;9,75;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/01/2025;01:00;0;8;8;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;18;9,88;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;24:00;1;18;17;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;15;9,75;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;23:00;3;26;21;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;20;9,5;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;22:00;11;46;30;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;27;9,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;21:00;13;54;35;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;35;8,75;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;20:00;20;71;40;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;43;8,25;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;19:00;2;40;36;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;51;7,63;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;18:00;11;62;45;Bueno / Ona;10;10;Muy bueno / Oso ona;54;7,46;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/01/2025;17:00;2;28;25;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;59;7,13;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;16:00;1;12;10;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;58;7;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;15:00;1;9;7;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;54;7;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;14:00;1;8;6;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;52;6,92;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;13:00;1;10;8;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;52;6,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;12:00;2;15;12;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;51;6,79;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;11:00;4;29;23;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;50;6,58;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;10:00;1;24;22;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;52;7,08;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;09:00;1;42;39;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;51;7,21;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;08:00;1;43;41;Bueno / Ona;24;24;Muy bueno / Oso ona;58;7,29;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
23/01/2025;07:00;0;19;19;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;64;7,17;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;06:00;0;7;7;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;61;7,08;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;05:00;0;8;8;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;55;7,08;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;04:00;0;5;5;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;49;7;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;03:00;0;5;5;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;45;6,83;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;02:00;0;5;5;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;39;6,71;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/01/2025;01:00;0;2;2;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;41;6,63;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;24:00;0;4;4;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;38;6,71;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;23:00;0;29;29;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;38;6,79;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;22:00;1;33;32;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;44;6,75;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;21:00;1;39;37;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;49;6,67;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;20:00;1;39;37;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;55;6,54;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;19:00;2;39;36;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;60;6,46;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;18:00;1;19;17;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;65;6,25;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;17:00;1;11;10;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;65;6,25;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;16:00;1;12;10;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;63;6,29;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;15:00;1;8;7;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;60;6,33;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;14:00;1;8;6;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;56;6,54;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;13:00;1;7;5;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;54;6,67;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;12:00;1;6;4;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;51;6,83;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;11:00;1;8;6;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;50;7,04;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;10:00;2;18;15;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;49;6,26;Muy bueno / Oso ona;3,74;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;09:00;2;24;20;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;49;5,91;Muy bueno / Oso ona;3,64;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;08:00;1;18;16;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;51;5,73;Muy bueno / Oso ona;3,64;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;07:00;1;17;15;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;52;5,64;Muy bueno / Oso ona;3,64;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;06:00;0;10;10;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;53;5,55;Muy bueno / Oso ona;3,64;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;05:00;0;11;11;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;54;5,59;Muy bueno / Oso ona;3,73;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;04:00;0;5;5;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;54;5,68;Muy bueno / Oso ona;3,82;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;03:00;0;4;4;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;52;5,86;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;02:00;0;4;4;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;51;6,14;Muy bueno / Oso ona;4,23;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/01/2025;01:00;0;4;4;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;51;6,5;Muy bueno / Oso ona;4,55;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;24:00;0;7;7;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;49;6,86;Muy bueno / Oso ona;4,86;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;23:00;0;6;6;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;49;7,18;Muy bueno / Oso ona;5,18;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;22:00;0;10;10;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;47;7,55;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;21:00;0;10;10;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;47;7,86;Muy bueno / Oso ona;5,77;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;20:00;1;11;9;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;47;8,27;Muy bueno / Oso ona;6,09;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;19:00;1;10;8;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;47;8,59;Muy bueno / Oso ona;6,41;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;18:00;1;11;9;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;47;8,91;Muy bueno / Oso ona;6,68;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;17:00;1;14;12;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;47;9,09;Muy bueno / Oso ona;6,82;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;16:00;1;14;12;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;48;9,23;Muy bueno / Oso ona;6,86;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;15:00;2;18;14;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;49;9,18;Muy bueno / Oso ona;6,86;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;14:00;1;9;7;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;51;9;Muy bueno / Oso ona;6,77;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;13:00;1;11;9;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;51;8,86;Muy bueno / Oso ona;6,68;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;12:00;2;15;12;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;53;8,68;Muy bueno / Oso ona;6,59;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;11:00;1;14;12;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;54;8,5;Muy bueno / Oso ona;6,55;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
21/01/2025;10:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;54;8,43;Muy bueno / Oso ona;6,43;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
21/01/2025;09:00;1;11;9;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;54;8,42;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;08:00;1;13;11;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;54;8,38;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;07:00;1;10;8;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;55;8,38;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;06:00;0;7;7;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;56;8,33;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;05:00;0;5;5;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;56;8,21;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;04:00;0;5;5;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;54;8,04;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;03:00;0;5;5;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;50;7,83;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;02:00;0;5;5;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;46;7,58;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/01/2025;01:00;0;7;7;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;44;7,25;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
20/01/2025;24:00;0;6;6;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;44;6,88;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
20/01/2025;23:00;0;6;6;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;44;6,46;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
20/01/2025;22:00;0;9;9;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;45;6,08;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/01/2025;21:00;1;18;16;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;46;5,71;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
20/01/2025;20:00;1;26;24;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;48;5,29;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
