Date;Hour  (GMT);O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
19/09/2025;11:00;72;72;Muy bueno / Oso ona;;162;45;957,8;0;314,7;27,5;2,07;Muy bueno / Oso ona
19/09/2025;10:00;62;62;Muy bueno / Oso ona;;195;53;958,2;0;386,6;26,9;0,39;Muy bueno / Oso ona
19/09/2025;09:00;57;57;Muy bueno / Oso ona;;277;63;958,2;0;316,8;23,8;0,58;Muy bueno / Oso ona
19/09/2025;08:00;54;54;Muy bueno / Oso ona;;201;65;958,4;0;140,3;22,2;1,92;Muy bueno / Oso ona
19/09/2025;07:00;24;24;Muy bueno / Oso ona;;240;72;957,4;0;41,7;19,6;0,37;Muy bueno / Oso ona
19/09/2025;06:00;21;21;Muy bueno / Oso ona;;232;74;957;0;0,1;19,1;0,35;Muy bueno / Oso ona
19/09/2025;05:00;41;41;Muy bueno / Oso ona;;330;70;956,8;0;0;20;0,14;Muy bueno / Oso ona
19/09/2025;04:00;47;47;Muy bueno / Oso ona;;187;69;956,9;0;0;20,2;0,11;Muy bueno / Oso ona
19/09/2025;03:00;46;46;Muy bueno / Oso ona;;262;67;957;0;0;20,6;0,21;Muy bueno / Oso ona
19/09/2025;02:00;44;44;Muy bueno / Oso ona;;347;64;957,3;0;0;21,6;0,26;Muy bueno / Oso ona
19/09/2025;01:00;;;Sin datos / Daturik gabe;;329;62;957,6;0;0;22,5;0,24;Sin datos / Daturik gabe
18/09/2025;24:00;49;49;Muy bueno / Oso ona;;208;59;957,5;0;0;23,3;0,4;Muy bueno / Oso ona
18/09/2025;23:00;55;55;Muy bueno / Oso ona;;338;53;957,6;0;0;25,5;0,53;Muy bueno / Oso ona
18/09/2025;22:00;76;76;Muy bueno / Oso ona;;53;48;957,3;0;0;27,3;0,67;Muy bueno / Oso ona
18/09/2025;21:00;69;69;Muy bueno / Oso ona;;29;49;957,2;0;0;27,6;0,37;Muy bueno / Oso ona
18/09/2025;20:00;74;74;Muy bueno / Oso ona;;45;46;957;0;0;28,7;0,36;Muy bueno / Oso ona
18/09/2025;19:00;84;84;Bueno / Ona;;163;44;956,4;0;0,4;29,7;1,44;Bueno / Ona
18/09/2025;18:00;88;88;Bueno / Ona;;152;38;956,1;0;46,9;32,3;1,66;Bueno / Ona
18/09/2025;17:00;94;94;Bueno / Ona;;150;30;955,8;0;93,4;34,7;1,38;Bueno / Ona
18/09/2025;16:00;98;98;Bueno / Ona;;91;27;955,9;0;302,9;35,4;1,23;Bueno / Ona
18/09/2025;15:00;102;102;Bueno / Ona;;71;29;956;0;532;35,6;1,2;Bueno / Ona
18/09/2025;14:00;115;115;Bueno / Ona;;29;32;956,2;0;638,6;36,6;0,28;Bueno / Ona
18/09/2025;13:00;116;116;Bueno / Ona;;45;37;956,5;0;667,1;34,6;0,43;Bueno / Ona
18/09/2025;12:00;103;103;Bueno / Ona;;16;43;957,3;0;629,3;32,3;0,35;Bueno / Ona
18/09/2025;11:00;75;75;Muy bueno / Oso ona;;358;48;958;0;540,3;29,7;0,28;Muy bueno / Oso ona
18/09/2025;10:00;40;40;Muy bueno / Oso ona;;344;57;958,5;0;456,9;25,4;0,23;Muy bueno / Oso ona
18/09/2025;09:00;13;13;Muy bueno / Oso ona;;357;63;958,7;0;322;22,3;0,14;Muy bueno / Oso ona
18/09/2025;08:00;5;5;Muy bueno / Oso ona;;345;72;958,6;0;165,2;18,8;0,24;Muy bueno / Oso ona
18/09/2025;07:00;3;3;Muy bueno / Oso ona;;354;83;958,5;0;58,1;14,9;0,33;Muy bueno / Oso ona
18/09/2025;06:00;4;4;Muy bueno / Oso ona;;360;85;958,4;0;0,1;14,2;0,16;Muy bueno / Oso ona
18/09/2025;05:00;10;10;Muy bueno / Oso ona;;359;84;958,2;0;0;14,8;0,18;Muy bueno / Oso ona
18/09/2025;04:00;20;20;Muy bueno / Oso ona;;359;85;958,4;0;0;15,1;0,2;Muy bueno / Oso ona
18/09/2025;03:00;21;21;Muy bueno / Oso ona;;346;86;958,5;0;0;14,8;0,29;Muy bueno / Oso ona
18/09/2025;02:00;23;23;Muy bueno / Oso ona;;359;84;958,6;0;0;15,4;0,26;Muy bueno / Oso ona
18/09/2025;01:00;;;Sin datos / Daturik gabe;;359;82;958,9;0;0;16,4;0,24;Sin datos / Daturik gabe
17/09/2025;24:00;30;30;Muy bueno / Oso ona;;359;80;958,9;0;0;17;0,24;Muy bueno / Oso ona
17/09/2025;23:00;39;39;Muy bueno / Oso ona;;343;80;959;0;0;17,4;0,27;Muy bueno / Oso ona
17/09/2025;22:00;44;44;Muy bueno / Oso ona;;354;74;959;0;0;19;0,3;Muy bueno / Oso ona
17/09/2025;21:00;67;67;Muy bueno / Oso ona;;335;71;958,9;0;0;20,4;0,49;Muy bueno / Oso ona
17/09/2025;20:00;79;79;Muy bueno / Oso ona;;360;68;958,5;0;0;21,5;0,99;Muy bueno / Oso ona
17/09/2025;19:00;85;85;Bueno / Ona;;354;63;957,9;0;0,8;23,1;0,95;Bueno / Ona
17/09/2025;18:00;102;102;Bueno / Ona;;11;52;957,2;0;54,5;27,2;1,28;Bueno / Ona
17/09/2025;17:00;114;114;Bueno / Ona;;30;31;956,8;0;99;31,3;1,33;Bueno / Ona
17/09/2025;16:00;125;125;Regular / Erregularra;;44;20;956,6;0;321,4;33,8;0,72;Regular / Erregularra
17/09/2025;15:00;121;121;Regular / Erregularra;;1;23;956,7;0;574,3;34;0,58;Regular / Erregularra
17/09/2025;14:00;108;108;Bueno / Ona;;9;25;957;0;685,9;33;0,63;Bueno / Ona
17/09/2025;13:00;91;91;Bueno / Ona;;52;34;957,4;0;698;32,1;0,38;Bueno / Ona
17/09/2025;12:00;67;67;Muy bueno / Oso ona;;44;42;957,9;0;656,1;30,8;0,29;Muy bueno / Oso ona
17/09/2025;11:00;49;49;Muy bueno / Oso ona;;36;51;958,6;0;560;26,9;0,32;Muy bueno / Oso ona
17/09/2025;10:00;26;26;Muy bueno / Oso ona;;12;63;958,9;0;473,4;21,9;0,29;Muy bueno / Oso ona
17/09/2025;09:00;14;14;Muy bueno / Oso ona;;17;75;958,9;0;339,4;17,9;0,22;Muy bueno / Oso ona
17/09/2025;08:00;5;5;Muy bueno / Oso ona;;49;76;958,8;0;185,5;15,9;0,4;Muy bueno / Oso ona
17/09/2025;07:00;5;5;Muy bueno / Oso ona;;345;83;958,8;0;42,8;13,5;0,14;Muy bueno / Oso ona
17/09/2025;06:00;6;6;Muy bueno / Oso ona;;1;89;958,6;0;0,2;12,3;0,27;Muy bueno / Oso ona
17/09/2025;05:00;10;10;Muy bueno / Oso ona;;355;88;958,4;0;0;12,8;0,15;Muy bueno / Oso ona
17/09/2025;04:00;14;14;Muy bueno / Oso ona;;358;88;958,3;0;0;13,1;0,28;Muy bueno / Oso ona
17/09/2025;03:00;14;14;Muy bueno / Oso ona;;357;85;958,3;0;0;13,6;0,21;Muy bueno / Oso ona
17/09/2025;02:00;19;19;Muy bueno / Oso ona;;354;86;958,7;0;0;14,1;0,27;Muy bueno / Oso ona
17/09/2025;01:00;;;Sin datos / Daturik gabe;;347;87;958,9;0;0;14,2;0,23;Sin datos / Daturik gabe
16/09/2025;24:00;21;21;Muy bueno / Oso ona;;356;85;958,9;0;0;14,9;0,32;Muy bueno / Oso ona
16/09/2025;23:00;25;25;Muy bueno / Oso ona;;253;83;959,2;0;0;15,7;0,08;Muy bueno / Oso ona
16/09/2025;22:00;28;28;Muy bueno / Oso ona;;13;78;959,5;0;0;17,2;0,16;Muy bueno / Oso ona
16/09/2025;21:00;38;38;Muy bueno / Oso ona;;191;78;959,4;0;0;17,6;0,27;Muy bueno / Oso ona
16/09/2025;20:00;45;45;Muy bueno / Oso ona;;350;75;958,9;0;0;18,7;0,11;Muy bueno / Oso ona
16/09/2025;19:00;58;58;Muy bueno / Oso ona;;4;71;958,4;0;1,9;20,1;0,96;Muy bueno / Oso ona
16/09/2025;18:00;64;64;Muy bueno / Oso ona;;7;60;958;0;63,8;22,8;1,12;Muy bueno / Oso ona
16/09/2025;17:00;71;71;Muy bueno / Oso ona;;8;51;957,6;0;142,2;25;0,99;Muy bueno / Oso ona
16/09/2025;16:00;76;76;Muy bueno / Oso ona;;19;45;957,6;0;316,8;26,6;0,67;Muy bueno / Oso ona
16/09/2025;15:00;77;77;Muy bueno / Oso ona;;76;44;957,8;0;537,4;26,8;0,54;Muy bueno / Oso ona
16/09/2025;14:00;75;75;Muy bueno / Oso ona;;47;48;958,4;0;562,9;25,2;0,66;Muy bueno / Oso ona
16/09/2025;13:00;73;73;Muy bueno / Oso ona;;32;51;959;0;700,9;23,9;0,87;Muy bueno / Oso ona
16/09/2025;12:00;72;72;Muy bueno / Oso ona;;15;52;959,5;0;645,7;23,6;0,49;Muy bueno / Oso ona
16/09/2025;11:00;69;69;Muy bueno / Oso ona;;55;57;959,9;0;550;21,6;0,59;Muy bueno / Oso ona
16/09/2025;10:00;68;68;Muy bueno / Oso ona;;64;62;960,3;0;486;19,7;0,64;Muy bueno / Oso ona
16/09/2025;09:00;62;62;Muy bueno / Oso ona;;78;71;960,5;0;306,3;17,7;0,55;Muy bueno / Oso ona
16/09/2025;08:00;59;59;Muy bueno / Oso ona;;17;79;960,6;0;129,5;15,6;0,78;Muy bueno / Oso ona
16/09/2025;07:00;51;51;Muy bueno / Oso ona;;10;83;960,7;0;25,5;14,7;0,89;Muy bueno / Oso ona
16/09/2025;06:00;59;59;Muy bueno / Oso ona;;10;83;960,3;0;0,2;14,5;0,78;Muy bueno / Oso ona
16/09/2025;05:00;63;63;Muy bueno / Oso ona;;8;84;960,4;0;0;14,6;0,96;Muy bueno / Oso ona
16/09/2025;04:00;62;62;Muy bueno / Oso ona;;4;84;960,4;0;0;14,6;0,97;Muy bueno / Oso ona
16/09/2025;03:00;63;63;Muy bueno / Oso ona;;8;84;960,7;0;0;14,6;0,89;Muy bueno / Oso ona
16/09/2025;02:00;62;62;Muy bueno / Oso ona;;6;86;960,8;0;0;14,6;0,76;Muy bueno / Oso ona
16/09/2025;01:00;;;Sin datos / Daturik gabe;;3;86;961,2;0;0;14,7;0,96;Sin datos / Daturik gabe
15/09/2025;24:00;62;62;Muy bueno / Oso ona;;9;85;961,3;0;0;14,9;1,08;Muy bueno / Oso ona
15/09/2025;23:00;63;63;Muy bueno / Oso ona;;7;85;961,3;0;0;14,9;1,25;Muy bueno / Oso ona
15/09/2025;22:00;59;59;Muy bueno / Oso ona;;9;85;961,5;0;0;15,2;1,28;Muy bueno / Oso ona
15/09/2025;21:00;55;55;Muy bueno / Oso ona;;7;84;961,4;0;0;15,9;1,22;Muy bueno / Oso ona
15/09/2025;20:00;55;55;Muy bueno / Oso ona;;13;83;961,1;0;0;16,1;1,11;Muy bueno / Oso ona
15/09/2025;19:00;58;58;Muy bueno / Oso ona;;11;82;960,4;0;0;16,4;1,33;Muy bueno / Oso ona
15/09/2025;18:00;58;58;Muy bueno / Oso ona;;10;79;959,8;0;8,6;17;1,68;Muy bueno / Oso ona
15/09/2025;17:00;51;51;Muy bueno / Oso ona;;7;79;959,2;0;39,4;18,2;1,67;Muy bueno / Oso ona
15/09/2025;16:00;54;54;Muy bueno / Oso ona;;10;74;958,7;0;137,9;19,6;2;Muy bueno / Oso ona
15/09/2025;15:00;57;57;Muy bueno / Oso ona;;10;71;958,4;0;326,8;20,7;1,86;Muy bueno / Oso ona
15/09/2025;14:00;65;65;Muy bueno / Oso ona;;7;64;957,7;0;591,4;22,9;2,1;Muy bueno / Oso ona
15/09/2025;13:00;63;63;Muy bueno / Oso ona;;14;51;957,2;0;707,2;26;1,14;Muy bueno / Oso ona
15/09/2025;12:00;57;57;Muy bueno / Oso ona;;31;53;957,5;0;562,8;25,6;0,76;Muy bueno / Oso ona
15/09/2025;11:00;;;Sin datos / Daturik gabe;10;30;59;957,7;0;588,5;24,7;0,62;Sin datos / Daturik gabe
15/09/2025;10:00;40;40;Muy bueno / Oso ona;10;35;67;958;0;480,2;22,9;0,39;Muy bueno / Oso ona
15/09/2025;09:00;24;24;Muy bueno / Oso ona;11;104;78;958,1;0;303,1;19,4;0,66;Muy bueno / Oso ona
15/09/2025;08:00;3;3;Muy bueno / Oso ona;8;96;78;958,2;0;103,9;17,9;0,6;Muy bueno / Oso ona
15/09/2025;07:00;1;1;Muy bueno / Oso ona;10;80;82;957,6;0;24,3;17;0,58;Muy bueno / Oso ona
15/09/2025;06:00;5;5;Muy bueno / Oso ona;14;25;82;957;0;0,1;17;0,24;Muy bueno / Oso ona
15/09/2025;05:00;8;8;Muy bueno / Oso ona;18;336;86;956,6;0;0;15,5;0,26;Muy bueno / Oso ona
15/09/2025;04:00;12;12;Muy bueno / Oso ona;22;270;89;956,5;0;0;14,8;0,1;Muy bueno / Oso ona
15/09/2025;03:00;12;12;Muy bueno / Oso ona;26;286;87;956,7;0;0;15,2;0,21;Muy bueno / Oso ona
15/09/2025;02:00;14;14;Muy bueno / Oso ona;30;350;84;956,9;0;0;16,1;0,22;Muy bueno / Oso ona
15/09/2025;01:00;;;Sin datos / Daturik gabe;35;329;85;957,4;0;0;16,1;0,37;Sin datos / Daturik gabe
14/09/2025;24:00;24;24;Muy bueno / Oso ona;41;224;84;957,8;0;0;16,8;0,25;Muy bueno / Oso ona
14/09/2025;23:00;35;35;Muy bueno / Oso ona;47;336;80;958,2;0;0;18,3;0,43;Muy bueno / Oso ona
14/09/2025;22:00;37;37;Muy bueno / Oso ona;52;357;80;958,3;0;0;18,6;0,78;Muy bueno / Oso ona
14/09/2025;21:00;40;40;Muy bueno / Oso ona;55;355;78;958,3;0;0;19,1;0,9;Muy bueno / Oso ona
14/09/2025;20:00;42;42;Muy bueno / Oso ona;59;360;75;957,7;0;0;19,9;1,05;Muy bueno / Oso ona
14/09/2025;19:00;46;46;Muy bueno / Oso ona;63;4;70;956,7;0;2;21,7;1,09;Muy bueno / Oso ona
14/09/2025;18:00;55;55;Muy bueno / Oso ona;66;7;59;956,3;0;70,5;24,7;1,24;Muy bueno / Oso ona
14/09/2025;17:00;67;67;Muy bueno / Oso ona;66;13;51;956,2;0;101,7;26,9;1,37;Muy bueno / Oso ona
14/09/2025;16:00;70;70;Muy bueno / Oso ona;62;28;41;956;0;298,6;28,6;1,41;Muy bueno / Oso ona
14/09/2025;15:00;67;67;Muy bueno / Oso ona;56;45;35;956;0;565,6;31;0,59;Muy bueno / Oso ona
14/09/2025;14:00;66;66;Muy bueno / Oso ona;48;18;36;956,1;0;696,8;30,4;0,54;Muy bueno / Oso ona
14/09/2025;13:00;72;72;Muy bueno / Oso ona;41;26;39;956,5;0;703,9;29,1;0,56;Muy bueno / Oso ona
14/09/2025;12:00;69;69;Muy bueno / Oso ona;34;30;43;956,9;0;664,2;27,5;0,4;Muy bueno / Oso ona
14/09/2025;11:00;61;61;Muy bueno / Oso ona;27;16;47;957,5;0;569,3;26;0,29;Muy bueno / Oso ona
14/09/2025;10:00;44;44;Muy bueno / Oso ona;21;16;58;957,7;0;478,1;21,5;0,35;Muy bueno / Oso ona
14/09/2025;09:00;28;28;Muy bueno / Oso ona;17;38;70;957,7;0;343,6;17,6;0,32;Muy bueno / Oso ona
14/09/2025;08:00;14;14;Muy bueno / Oso ona;15;359;75;957,7;0;151,2;15,3;0,28;Muy bueno / Oso ona
14/09/2025;07:00;8;8;Muy bueno / Oso ona;17;269;83;957,4;0;45,8;12,8;0,1;Muy bueno / Oso ona
14/09/2025;06:00;8;8;Muy bueno / Oso ona;20;183;86;956,9;0;0,2;11,5;0,23;Muy bueno / Oso ona
14/09/2025;05:00;14;14;Muy bueno / Oso ona;23;327;84;956,7;0;0;12,6;0,09;Muy bueno / Oso ona
14/09/2025;04:00;15;15;Muy bueno / Oso ona;27;105;85;956,7;0;0;12,7;0,08;Muy bueno / Oso ona
14/09/2025;03:00;18;18;Muy bueno / Oso ona;31;11;83;956,3;0;0;13,2;0,26;Muy bueno / Oso ona
14/09/2025;02:00;20;20;Muy bueno / Oso ona;36;345;85;956,2;0;0;12,8;0,32;Muy bueno / Oso ona
14/09/2025;01:00;;;Sin datos / Daturik gabe;41;213;85;956,2;0;0;13;0,29;Sin datos / Daturik gabe
13/09/2025;24:00;28;28;Muy bueno / Oso ona;47;351;81;956,1;0;0;14,2;0,09;Muy bueno / Oso ona
13/09/2025;23:00;38;38;Muy bueno / Oso ona;53;88;79;956;0;0;14,9;0,46;Muy bueno / Oso ona
13/09/2025;22:00;36;36;Muy bueno / Oso ona;56;219;78;956,3;0;0;15,1;0,28;Muy bueno / Oso ona
13/09/2025;21:00;50;50;Muy bueno / Oso ona;60;13;73;956;0;0;16,5;0,62;Muy bueno / Oso ona
13/09/2025;20:00;52;52;Muy bueno / Oso ona;63;9;72;955,5;0;0;17,2;0,69;Muy bueno / Oso ona
13/09/2025;19:00;56;56;Muy bueno / Oso ona;65;5;70;954,6;0;3,8;18,6;0,83;Muy bueno / Oso ona
13/09/2025;18:00;65;65;Muy bueno / Oso ona;66;12;61;954,1;0;65;20,9;0,97;Muy bueno / Oso ona
13/09/2025;17:00;72;72;Muy bueno / Oso ona;65;15;54;953,9;0;174,3;22,2;1,25;Muy bueno / Oso ona
13/09/2025;16:00;68;68;Muy bueno / Oso ona;62;20;51;953,8;0;308;23,1;1,13;Muy bueno / Oso ona
13/09/2025;15:00;65;65;Muy bueno / Oso ona;58;25;50;954;0;439,4;23,3;1,08;Muy bueno / Oso ona
13/09/2025;14:00;65;65;Muy bueno / Oso ona;54;14;47;954,2;0;538,6;23,9;0,75;Muy bueno / Oso ona
13/09/2025;13:00;67;67;Muy bueno / Oso ona;52;355;46;954,5;0;625,6;24,1;0,63;Muy bueno / Oso ona
13/09/2025;12:00;64;64;Muy bueno / Oso ona;50;341;51;954,7;0;633,9;22,8;0,4;Muy bueno / Oso ona
13/09/2025;11:00;58;58;Muy bueno / Oso ona;47;4;58;955,4;0;516,6;21,8;0,44;Muy bueno / Oso ona
13/09/2025;10:00;48;48;Muy bueno / Oso ona;45;344;67;955,4;0;413,5;19,6;0,36;Muy bueno / Oso ona
13/09/2025;09:00;46;46;Muy bueno / Oso ona;42;2;76;955,3;0;202,2;16,7;0,37;Muy bueno / Oso ona
13/09/2025;08:00;39;39;Muy bueno / Oso ona;41;285;82;955,4;0;36,2;15;0,44;Muy bueno / Oso ona
13/09/2025;07:00;39;39;Muy bueno / Oso ona;41;324;85;955,1;0;6,8;14,5;0,3;Muy bueno / Oso ona
13/09/2025;06:00;46;46;Muy bueno / Oso ona;43;358;87;954,7;0;0;14,1;0,74;Muy bueno / Oso ona
13/09/2025;05:00;45;45;Muy bueno / Oso ona;43;358;85;954,5;0;0;14,6;0,47;Muy bueno / Oso ona
13/09/2025;04:00;42;42;Muy bueno / Oso ona;43;356;87;954,7;0;0;14,2;0,64;Muy bueno / Oso ona
13/09/2025;03:00;40;40;Muy bueno / Oso ona;44;347;90;954,9;0;0;13,9;0,57;Muy bueno / Oso ona
13/09/2025;02:00;39;39;Muy bueno / Oso ona;45;348;90;955;0;0;14,1;0,51;Muy bueno / Oso ona
13/09/2025;01:00;;;Sin datos / Daturik gabe;46;276;88;955,5;0;0;14,4;0,63;Sin datos / Daturik gabe
12/09/2025;24:00;46;46;Muy bueno / Oso ona;48;355;86;955,8;0;0;14,7;0,69;Muy bueno / Oso ona
12/09/2025;23:00;48;48;Muy bueno / Oso ona;51;357;85;956,3;0;0;14,7;1,03;Muy bueno / Oso ona
12/09/2025;22:00;48;48;Muy bueno / Oso ona;52;356;83;956,3;0;0;15,1;0,75;Muy bueno / Oso ona
12/09/2025;21:00;50;50;Muy bueno / Oso ona;54;359;83;956,6;0;0;15;1,08;Muy bueno / Oso ona
12/09/2025;20:00;51;51;Muy bueno / Oso ona;55;5;81;956,5;0;0;15,5;1,11;Muy bueno / Oso ona
12/09/2025;19:00;47;47;Muy bueno / Oso ona;56;3;78;955,9;0;2,1;16,3;1,19;Muy bueno / Oso ona
12/09/2025;18:00;51;51;Muy bueno / Oso ona;56;5;73;955,5;0;63,2;18;1,33;Muy bueno / Oso ona
12/09/2025;17:00;57;57;Muy bueno / Oso ona;57;9;63;955,2;0;124,2;21;1,26;Muy bueno / Oso ona
12/09/2025;16:00;61;61;Muy bueno / Oso ona;57;20;58;955;0;253,9;22,3;0,81;Muy bueno / Oso ona
12/09/2025;15:00;60;60;Muy bueno / Oso ona;54;31;56;955,2;0;391,3;23;0,55;Muy bueno / Oso ona
12/09/2025;14:00;59;59;Muy bueno / Oso ona;51;55;59;955,7;0;347,6;22;0,57;Muy bueno / Oso ona
12/09/2025;13:00;58;58;Muy bueno / Oso ona;48;71;62;956,4;0;314,8;20,8;0,78;Muy bueno / Oso ona
12/09/2025;12:00;54;54;Muy bueno / Oso ona;46;88;65;956,8;0;371,1;20,1;0,61;Muy bueno / Oso ona
12/09/2025;11:00;52;52;Muy bueno / Oso ona;46;80;71;957,5;0;208,5;18,5;0,52;Muy bueno / Oso ona
12/09/2025;10:00;51;51;Muy bueno / Oso ona;47;81;77;957,6;0;147;16,8;0,76;Muy bueno / Oso ona
12/09/2025;09:00;48;48;Muy bueno / Oso ona;48;91;81;957,7;0;107,9;16;0,63;Muy bueno / Oso ona
12/09/2025;08:00;35;35;Muy bueno / Oso ona;49;100;87;957,4;0;60;15,2;0,56;Muy bueno / Oso ona
12/09/2025;07:00;38;38;Muy bueno / Oso ona;52;22;90;957,3;0,1;11;14,5;0,45;Muy bueno / Oso ona
12/09/2025;06:00;44;44;Muy bueno / Oso ona;54;69;88;956,8;0,1;0;14,6;0,59;Muy bueno / Oso ona
12/09/2025;05:00;51;51;Muy bueno / Oso ona;55;80;87;956,5;0;0;14,4;0,74;Muy bueno / Oso ona
12/09/2025;04:00;56;56;Muy bueno / Oso ona;55;95;84;956,5;0;0;14,8;0,7;Muy bueno / Oso ona
12/09/2025;03:00;58;58;Muy bueno / Oso ona;54;55;85;956,6;0;0;14,6;0,67;Muy bueno / Oso ona
12/09/2025;02:00;61;61;Muy bueno / Oso ona;54;36;80;956,9;0;0;15;0,69;Muy bueno / Oso ona
12/09/2025;01:00;;;Sin datos / Daturik gabe;53;14;75;957,1;0;0;15,8;0,87;Sin datos / Daturik gabe
11/09/2025;24:00;55;55;Muy bueno / Oso ona;;32;80;957;0;0;16;0,66;Muy bueno / Oso ona
11/09/2025;23:00;51;51;Muy bueno / Oso ona;;40;82;957;0;0;16,2;0,73;Muy bueno / Oso ona
11/09/2025;22:00;48;48;Muy bueno / Oso ona;;36;85;957;0;0;16;0,81;Muy bueno / Oso ona
11/09/2025;21:00;49;49;Muy bueno / Oso ona;;10;87;956,9;0;0;15,7;1,16;Muy bueno / Oso ona
11/09/2025;20:00;50;50;Muy bueno / Oso ona;;9;86;956,6;0;0;15,7;1,25;Muy bueno / Oso ona
11/09/2025;19:00;54;54;Muy bueno / Oso ona;;7;77;955,9;0;0,5;16,8;1,49;Muy bueno / Oso ona
11/09/2025;18:00;54;54;Muy bueno / Oso ona;;9;72;954,8;0;62,7;19,2;1,43;Muy bueno / Oso ona
11/09/2025;17:00;63;63;Muy bueno / Oso ona;;12;56;954,2;0;105,1;23,1;1,64;Muy bueno / Oso ona
11/09/2025;16:00;65;65;Muy bueno / Oso ona;;45;45;954,1;0;306,5;25,7;1,02;Muy bueno / Oso ona
11/09/2025;15:00;61;61;Muy bueno / Oso ona;;22;47;954,4;0;472,5;24,8;1,14;Muy bueno / Oso ona
11/09/2025;14:00;70;70;Muy bueno / Oso ona;;293;39;954,8;0;432,7;26,8;0,29;Muy bueno / Oso ona
11/09/2025;13:00;66;66;Muy bueno / Oso ona;;266;41;954,6;0;613,9;25,9;0,34;Muy bueno / Oso ona
11/09/2025;12:00;64;64;Muy bueno / Oso ona;;278;45;954,8;0;553,1;24,4;0,86;Muy bueno / Oso ona
11/09/2025;11:00;63;63;Muy bueno / Oso ona;;209;49;954,8;0;597,8;23,6;0,1;Muy bueno / Oso ona
11/09/2025;10:00;51;51;Muy bueno / Oso ona;;209;61;955,1;0;501,6;20,2;0,58;Muy bueno / Oso ona
11/09/2025;09:00;40;40;Muy bueno / Oso ona;;164;74;955,2;0;338;17,7;0,44;Muy bueno / Oso ona
11/09/2025;08:00;14;14;Muy bueno / Oso ona;;197;80;955,3;0;112,3;16,2;0,1;Muy bueno / Oso ona
11/09/2025;07:00;8;8;Muy bueno / Oso ona;;201;85;954,9;0;33,3;14,7;0,28;Muy bueno / Oso ona
11/09/2025;06:00;16;16;Muy bueno / Oso ona;;356;85;954,4;0;0,3;14,7;0,19;Muy bueno / Oso ona
11/09/2025;05:00;25;25;Muy bueno / Oso ona;;210;86;954,1;0;0;14,7;0,32;Muy bueno / Oso ona
11/09/2025;04:00;37;37;Muy bueno / Oso ona;;161;85;953,9;0;0;15,1;0,47;Muy bueno / Oso ona
11/09/2025;03:00;43;43;Muy bueno / Oso ona;;119;84;953,9;0;0;15,1;0,7;Muy bueno / Oso ona
11/09/2025;02:00;43;43;Muy bueno / Oso ona;;107;84;953,9;0;0;15,4;0,26;Muy bueno / Oso ona
11/09/2025;01:00;;;Sin datos / Daturik gabe;;59;84;953,9;0;0;15,2;0,74;Sin datos / Daturik gabe
10/09/2025;24:00;44;44;Muy bueno / Oso ona;;105;87;953,7;0;0;15,1;1;Muy bueno / Oso ona
10/09/2025;23:00;44;44;Muy bueno / Oso ona;;58;88;953,6;0,1;0;15,3;0,49;Muy bueno / Oso ona
10/09/2025;22:00;49;49;Muy bueno / Oso ona;;39;84;953,4;0;0;15,6;0,78;Muy bueno / Oso ona
10/09/2025;21:00;46;46;Muy bueno / Oso ona;;21;82;953,1;0;0;16,3;0,69;Muy bueno / Oso ona
10/09/2025;20:00;46;46;Muy bueno / Oso ona;;18;82;952,5;0;0;16,5;0,88;Muy bueno / Oso ona
10/09/2025;19:00;44;44;Muy bueno / Oso ona;;19;82;951,4;0;0,5;16,8;1,37;Muy bueno / Oso ona
10/09/2025;18:00;39;39;Muy bueno / Oso ona;;14;79;950,5;0;24,1;18,4;1,59;Muy bueno / Oso ona
10/09/2025;17:00;47;47;Muy bueno / Oso ona;;11;64;949,5;0;109,8;22,1;1,51;Muy bueno / Oso ona
10/09/2025;16:00;57;57;Muy bueno / Oso ona;;269;50;948,6;0;328,4;24,8;1,73;Muy bueno / Oso ona
10/09/2025;15:00;55;55;Muy bueno / Oso ona;;234;52;948,7;0;425,7;23,9;2,45;Muy bueno / Oso ona
10/09/2025;14:00;53;53;Muy bueno / Oso ona;;238;56;948,5;0;574,3;23;2,28;Muy bueno / Oso ona
10/09/2025;13:00;51;51;Muy bueno / Oso ona;;235;68;948,7;0;723,1;20,5;2,04;Muy bueno / Oso ona
10/09/2025;12:00;55;55;Muy bueno / Oso ona;;237;77;949,3;0,3;314,6;17,4;2,53;Muy bueno / Oso ona
10/09/2025;11:00;63;63;Muy bueno / Oso ona;;222;62;949;0;274,2;18,4;2,92;Muy bueno / Oso ona
10/09/2025;10:00;59;59;Muy bueno / Oso ona;;221;64;949,1;0;202,5;17,4;3,09;Muy bueno / Oso ona
10/09/2025;09:00;41;41;Muy bueno / Oso ona;;226;66;948,8;0;261,4;16,9;1,7;Muy bueno / Oso ona
10/09/2025;08:00;6;6;Muy bueno / Oso ona;;357;74;949;0;71,2;14,7;0,19;Muy bueno / Oso ona
10/09/2025;07:00;4;4;Muy bueno / Oso ona;;190;81;949,5;0;26,9;12,3;0,33;Muy bueno / Oso ona
10/09/2025;06:00;3;3;Muy bueno / Oso ona;;357;81;949,2;0;0;12,1;0,27;Muy bueno / Oso ona
