Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
18/09/2025;07:00;2;34;32;Muy bueno / Oso ona;31,5;Bueno / Ona;14,75;Bueno / Ona;3;Muy bueno / Oso ona;163;91;1012,9;14,8;17,1;1,9;Bueno / Ona
18/09/2025;06:00;0;28;28;Muy bueno / Oso ona;31,33;Bueno / Ona;14,46;Bueno / Ona;3;Muy bueno / Oso ona;174;90;1012,7;0,7;17,6;1,7;Bueno / Ona
18/09/2025;05:00;0;12;12;Muy bueno / Oso ona;30,92;Bueno / Ona;14;Bueno / Ona;3;Muy bueno / Oso ona;178;87;1012,8;0,3;18;1,45;Bueno / Ona
18/09/2025;04:00;0;12;12;Muy bueno / Oso ona;30,83;Bueno / Ona;13,75;Bueno / Ona;4;Muy bueno / Oso ona;176;86;1013;0,3;18,4;1,43;Bueno / Ona
18/09/2025;03:00;0;11;11;Muy bueno / Oso ona;30,54;Bueno / Ona;13,38;Bueno / Ona;3;Muy bueno / Oso ona;162;85;1013,2;0,3;18,8;1,2;Bueno / Ona
18/09/2025;02:00;0;20;20;Muy bueno / Oso ona;30,17;Bueno / Ona;13;Bueno / Ona;3;Muy bueno / Oso ona;131;82;1013,5;0,3;19,3;0,53;Bueno / Ona
18/09/2025;01:00;0;19;19;Muy bueno / Oso ona;29,96;Bueno / Ona;12,75;Bueno / Ona;3;Muy bueno / Oso ona;139;83;1013,8;0,3;19,2;0,86;Bueno / Ona
17/09/2025;24:00;0;14;14;Muy bueno / Oso ona;29,63;Bueno / Ona;12,38;Bueno / Ona;3;Muy bueno / Oso ona;143;84;1013,7;0,3;19,3;1,1;Bueno / Ona
17/09/2025;23:00;0;14;14;Muy bueno / Oso ona;29,25;Bueno / Ona;12;Bueno / Ona;3;Muy bueno / Oso ona;153;83;1013,8;0,3;19,6;1,15;Bueno / Ona
17/09/2025;22:00;0;12;12;Muy bueno / Oso ona;28,92;Bueno / Ona;11,63;Bueno / Ona;4;Muy bueno / Oso ona;107;80;1013,9;0,3;20,5;0,56;Bueno / Ona
17/09/2025;21:00;0;10;10;Muy bueno / Oso ona;28,63;Bueno / Ona;11,33;Bueno / Ona;3;Muy bueno / Oso ona;26;79;1013,8;0,3;20,8;0,32;Bueno / Ona
17/09/2025;20:00;0;15;15;Muy bueno / Oso ona;28,46;Bueno / Ona;11,13;Bueno / Ona;3;Muy bueno / Oso ona;352;82;1013,7;0,3;20,4;0,93;Bueno / Ona
17/09/2025;19:00;0;12;12;Muy bueno / Oso ona;28,21;Bueno / Ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;325;82;1013,2;2,3;20,4;1,76;Bueno / Ona
17/09/2025;18:00;0;9;9;Muy bueno / Oso ona;28;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;311;79;1013;33,3;20,9;2,76;Bueno / Ona
17/09/2025;17:00;0;10;10;Muy bueno / Oso ona;27,79;Bueno / Ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;315;69;1012,6;219,8;22,7;3,27;Bueno / Ona
17/09/2025;16:00;0;10;10;Muy bueno / Oso ona;27,46;Bueno / Ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;310;58;1012,2;498,8;24,1;3,3;Bueno / Ona
17/09/2025;15:00;1;14;13;Muy bueno / Oso ona;27,5;Bueno / Ona;;Sin datos / Daturik gabe;11;Muy bueno / Oso ona;312;56;1012,2;667,9;25,1;3,37;Bueno / Ona
17/09/2025;14:00;2;24;21;Muy bueno / Oso ona;27,29;Bueno / Ona;;Sin datos / Daturik gabe;14;Muy bueno / Oso ona;295;56;1012,3;779,4;25,8;3,8;Bueno / Ona
17/09/2025;13:00;6;40;31;Muy bueno / Oso ona;26,79;Bueno / Ona;9,92;Muy bueno / Oso ona;13;Muy bueno / Oso ona;292;56;1012,9;858,3;26;3,46;Bueno / Ona
17/09/2025;12:00;14;64;43;Bueno / Ona;26,25;Bueno / Ona;9,75;Muy bueno / Oso ona;10;Muy bueno / Oso ona;293;56;1013,4;860,2;25,7;2,53;Bueno / Ona
17/09/2025;11:00;14;57;36;Muy bueno / Oso ona;25,33;Bueno / Ona;9,46;Muy bueno / Oso ona;11;Muy bueno / Oso ona;293;59;1013,6;799,5;24,4;1,35;Bueno / Ona
17/09/2025;10:00;34;87;36;Muy bueno / Oso ona;24,75;Bueno / Ona;9,29;Muy bueno / Oso ona;12;Muy bueno / Oso ona;334;62;1013,7;663,7;23,7;0,4;Bueno / Ona
17/09/2025;09:00;40;91;31;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;78;75;1013,4;476,1;19,7;0,67;Muy bueno / Oso ona
17/09/2025;08:00;47;92;20;Muy bueno / Oso ona;19,38;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;92;86;1012,9;260,2;16,3;1,07;Muy bueno / Oso ona
17/09/2025;07:00;50;95;18;Muy bueno / Oso ona;18,5;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;101;92;1012,7;46;14,4;1,2;Muy bueno / Oso ona
17/09/2025;06:00;34;68;16;Muy bueno / Oso ona;18,25;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;108;92;1012,4;1,4;14,3;1,07;Muy bueno / Oso ona
17/09/2025;05:00;26;54;15;Muy bueno / Oso ona;18,29;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;104;92;1012;0,3;14,7;0,96;Muy bueno / Oso ona
17/09/2025;04:00;11;33;17;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;109;92;1011,9;0,3;15;1,08;Muy bueno / Oso ona
17/09/2025;03:00;4;22;16;Muy bueno / Oso ona;18,08;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;147;93;1012,2;0,3;15;2,16;Muy bueno / Oso ona
17/09/2025;02:00;6;30;22;Muy bueno / Oso ona;18,08;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;120;92;1012,8;0,3;15,3;1,54;Muy bueno / Oso ona
17/09/2025;01:00;2;26;23;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;117;92;1013,3;0,3;15,7;1,31;Muy bueno / Oso ona
16/09/2025;24:00;1;21;20;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;139;90;1013,5;0,3;16,1;1,26;Muy bueno / Oso ona
16/09/2025;23:00;0;19;19;Muy bueno / Oso ona;18,17;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;127;87;1014;0,3;16,9;1,16;Muy bueno / Oso ona
16/09/2025;22:00;0;24;25;Muy bueno / Oso ona;18,21;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;129;85;1014,4;0,3;17,5;1,06;Muy bueno / Oso ona
16/09/2025;21:00;0;22;22;Muy bueno / Oso ona;18,17;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;117;80;1014,4;0,3;18,4;0,79;Muy bueno / Oso ona
16/09/2025;20:00;0;11;11;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;89;75;1013,9;0,3;19,4;0,53;Muy bueno / Oso ona
16/09/2025;19:00;0;2;2;Muy bueno / Oso ona;17,92;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;82;72;1013,6;4,3;20,1;1,02;Muy bueno / Oso ona
16/09/2025;18:00;0;2;2;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;70;65;1013,4;38,4;21,7;1,23;Muy bueno / Oso ona
16/09/2025;17:00;0;3;3;Muy bueno / Oso ona;17,5;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;49;63;1013,2;219,3;22,1;2,13;Muy bueno / Oso ona
16/09/2025;16:00;1;6;5;Muy bueno / Oso ona;17,46;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;49;62;1013,1;399,8;22,8;2,14;Muy bueno / Oso ona
16/09/2025;15:00;0;6;5;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;47;56;1013,6;589,3;24,4;0,85;Muy bueno / Oso ona
16/09/2025;14:00;1;5;4;Muy bueno / Oso ona;16,5;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;64;59;1014,5;662,1;23,2;1,32;Muy bueno / Oso ona
16/09/2025;13:00;0;4;3;Muy bueno / Oso ona;16,25;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;63;56;1015,8;790,2;23,4;0,92;Muy bueno / Oso ona
16/09/2025;12:00;0;3;3;Muy bueno / Oso ona;16,13;Muy bueno / Oso ona;7,74;Muy bueno / Oso ona;4;Muy bueno / Oso ona;59;57;1016,6;765,6;22,8;0,86;Muy bueno / Oso ona
16/09/2025;11:00;1;9;8;Muy bueno / Oso ona;16,21;Muy bueno / Oso ona;7,74;Muy bueno / Oso ona;4;Muy bueno / Oso ona;66;61;1016,7;586,9;22;0,8;Muy bueno / Oso ona
16/09/2025;10:00;3;15;11;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;7,7;Muy bueno / Oso ona;4;Muy bueno / Oso ona;90;69;1017,2;721,3;21;0,61;Muy bueno / Oso ona
16/09/2025;09:00;8;32;20;Muy bueno / Oso ona;16,17;Muy bueno / Oso ona;7,43;Muy bueno / Oso ona;4;Muy bueno / Oso ona;84;79;1017;441,5;19,5;0,61;Muy bueno / Oso ona
16/09/2025;08:00;11;40;23;Muy bueno / Oso ona;15,63;Muy bueno / Oso ona;7,14;Muy bueno / Oso ona;3;Muy bueno / Oso ona;109;87;1016,6;153,6;17,7;0,61;Muy bueno / Oso ona
16/09/2025;07:00;10;40;25;Muy bueno / Oso ona;14,88;Muy bueno / Oso ona;6,81;Muy bueno / Oso ona;2;Muy bueno / Oso ona;102;91;1016,5;34,4;16,8;0,51;Muy bueno / Oso ona
16/09/2025;06:00;1;19;18;Muy bueno / Oso ona;14,57;Muy bueno / Oso ona;6,65;Muy bueno / Oso ona;2;Muy bueno / Oso ona;68;90;1016,3;1;16,9;0,49;Muy bueno / Oso ona
16/09/2025;05:00;1;18;18;Muy bueno / Oso ona;14,36;Muy bueno / Oso ona;6,53;Muy bueno / Oso ona;3;Muy bueno / Oso ona;132;91;1016,1;0,3;16,9;0,3;Muy bueno / Oso ona
16/09/2025;04:00;0;10;10;Muy bueno / Oso ona;14,19;Muy bueno / Oso ona;6,39;Muy bueno / Oso ona;2;Muy bueno / Oso ona;84;90;1016,3;0,3;17,1;0,4;Muy bueno / Oso ona
16/09/2025;03:00;0;10;10;Muy bueno / Oso ona;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;140;91;1016,5;0,3;17;0,52;Muy bueno / Oso ona
16/09/2025;02:00;0;10;10;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;104;90;1016,8;0,3;17,1;0,63;Muy bueno / Oso ona
16/09/2025;01:00;0;11;11;Muy bueno / Oso ona;13,44;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;138;91;1017,1;0,3;17,1;0,64;Muy bueno / Oso ona
15/09/2025;24:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;123;91;1017,2;0,3;17,1;0,74;Muy bueno / Oso ona
15/09/2025;23:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;71;91;1017,4;0,3;17,3;0,36;Muy bueno / Oso ona
15/09/2025;22:00;0;9;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;38;91;1017,4;0,3;17,4;0,37;Muy bueno / Oso ona
15/09/2025;21:00;0;10;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;28;92;1017,5;0,3;17,6;0,28;Muy bueno / Oso ona
15/09/2025;20:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;301;96;1017,1;0,3;16,7;0,95;Muy bueno / Oso ona
15/09/2025;19:00;0;13;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;323;96;1016,3;1,1;17,1;0,91;Muy bueno / Oso ona
15/09/2025;18:00;0;10;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;331;96;1016;14,6;16,9;1,31;Muy bueno / Oso ona
15/09/2025;17:00;0;9;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;315;88;1015,5;41,2;18,2;1,74;Muy bueno / Oso ona
15/09/2025;16:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;320;90;1015,1;95,7;18,1;2,32;Sin datos / Daturik gabe
15/09/2025;15:00;1;6;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;318;95;1015;164,8;18,1;1,93;Muy bueno / Oso ona
15/09/2025;14:00;1;7;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;320;92;1014,8;174;18,8;2,33;Muy bueno / Oso ona
15/09/2025;13:00;1;8;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;324;86;1014,6;186,6;19,9;2,26;Muy bueno / Oso ona
15/09/2025;12:00;1;5;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;312;83;1014,1;279,2;20,7;3,74;Muy bueno / Oso ona
15/09/2025;11:00;2;16;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;314;67;1013,6;572,3;24,2;2,44;Muy bueno / Oso ona
15/09/2025;10:00;6;26;17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;356;61;1013,7;654,2;25,9;0,46;Muy bueno / Oso ona
15/09/2025;09:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;107;70;1013,5;486,6;23,6;0,46;Sin datos / Daturik gabe
15/09/2025;08:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;110;80;1012,8;257,8;20,8;1,24;Sin datos / Daturik gabe
15/09/2025;07:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;Sin datos / Daturik gabe
15/09/2025;06:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;Sin datos / Daturik gabe
15/09/2025;05:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;Sin datos / Daturik gabe
15/09/2025;04:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;Sin datos / Daturik gabe
15/09/2025;03:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;Sin datos / Daturik gabe
15/09/2025;02:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;Sin datos / Daturik gabe
15/09/2025;01:00;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;Sin datos / Daturik gabe
14/09/2025;24:00;;;;Sin datos / Daturik gabe;9,22;Muy bueno / Oso ona;4,44;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;;;Muy bueno / Oso ona
14/09/2025;23:00;;;;Sin datos / Daturik gabe;9,32;Muy bueno / Oso ona;4,53;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;;;Muy bueno / Oso ona
14/09/2025;22:00;;;;Sin datos / Daturik gabe;9,45;Muy bueno / Oso ona;4,6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;;;Muy bueno / Oso ona
14/09/2025;21:00;;;;Sin datos / Daturik gabe;9,57;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;;;Muy bueno / Oso ona
14/09/2025;20:00;;;;Sin datos / Daturik gabe;9,68;Muy bueno / Oso ona;4,73;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;;;Muy bueno / Oso ona
14/09/2025;19:00;;;;Sin datos / Daturik gabe;9,7;Muy bueno / Oso ona;4,74;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;;;Muy bueno / Oso ona
14/09/2025;18:00;2;9;6;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;326;60;1011,2;26,9;24,6;1,87;Muy bueno / Oso ona
14/09/2025;17:00;3;10;6;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;5;57;1011,2;207,7;25,3;1,53;Muy bueno / Oso ona
14/09/2025;16:00;2;8;5;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;331;57;1011,4;507,5;25,7;2,06;Muy bueno / Oso ona
14/09/2025;15:00;2;8;5;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;320;56;1011,8;673,3;26,1;2,26;Muy bueno / Oso ona
14/09/2025;14:00;2;9;6;Muy bueno / Oso ona;10,83;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;342;56;1012;779,5;26,5;1,75;Muy bueno / Oso ona
14/09/2025;13:00;2;11;8;Muy bueno / Oso ona;11,04;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;358;54;1012,5;834,3;26,7;1,25;Muy bueno / Oso ona
14/09/2025;12:00;3;12;8;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;335;51;1012,9;864,7;26,7;0,94;Muy bueno / Oso ona
14/09/2025;11:00;4;16;10;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;356;50;1013;781,4;26,4;0,3;Muy bueno / Oso ona
14/09/2025;10:00;6;23;15;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;137;61;1012,7;383,6;22,3;0,52;Muy bueno / Oso ona
14/09/2025;09:00;7;33;24;Muy bueno / Oso ona;11,75;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;140;69;1012,3;153,6;18,9;1,4;Muy bueno / Oso ona
14/09/2025;08:00;7;34;24;Muy bueno / Oso ona;12,08;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;100;75;1012;76,4;17,3;1,33;Muy bueno / Oso ona
14/09/2025;07:00;6;33;25;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;90;80;1011,5;17,1;16,1;1,58;Muy bueno / Oso ona
14/09/2025;06:00;4;31;25;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;105;81;1010,9;0,6;15,7;1,42;Muy bueno / Oso ona
14/09/2025;05:00;3;31;28;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;109;81;1010,7;0,3;15,6;1,3;Muy bueno / Oso ona
14/09/2025;04:00;2;29;26;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;117;82;1010,7;0,3;15,4;1,39;Muy bueno / Oso ona
14/09/2025;03:00;2;26;23;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;102;82;1010,5;0,3;15,2;1,62;Muy bueno / Oso ona
14/09/2025;02:00;2;24;21;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;103;83;1010,4;0,3;15,1;1,27;Muy bueno / Oso ona
14/09/2025;01:00;2;25;22;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;107;80;1010,3;0,3;15,5;1,42;Muy bueno / Oso ona
13/09/2025;24:00;2;22;19;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;101;79;1010,3;0,3;15,8;1,24;Muy bueno / Oso ona
13/09/2025;23:00;2;21;18;Muy bueno / Oso ona;13,92;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;144;78;1010,3;0,3;16;1,9;Muy bueno / Oso ona
13/09/2025;22:00;2;23;20;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;135;74;1010,5;0,3;16,6;1,48;Muy bueno / Oso ona
13/09/2025;21:00;2;24;21;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;136;68;1010,5;0,3;17,6;1,38;Muy bueno / Oso ona
13/09/2025;20:00;2;23;20;Muy bueno / Oso ona;14,5;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;95;63;1010,5;0,3;18,8;0,56;Muy bueno / Oso ona
13/09/2025;19:00;2;15;12;Muy bueno / Oso ona;14,79;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;5;57;1010;10,2;19,7;0,82;Muy bueno / Oso ona
13/09/2025;18:00;2;10;7;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;350;54;1009,4;47,4;21;1,13;Muy bueno / Oso ona
13/09/2025;17:00;2;9;6;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;2;Muy bueno / Oso ona;345;53;1009,5;244,6;21,9;1,31;Muy bueno / Oso ona
13/09/2025;16:00;2;10;7;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;353;52;1009,8;418,5;22,2;1,6;Muy bueno / Oso ona
13/09/2025;15:00;2;8;5;Muy bueno / Oso ona;15,75;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;328;51;1010;533,1;22,7;1,81;Muy bueno / Oso ona
13/09/2025;14:00;2;10;7;Muy bueno / Oso ona;15,88;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;322;53;1010,4;578,2;23,4;1,29;Muy bueno / Oso ona
13/09/2025;13:00;2;11;8;Muy bueno / Oso ona;16,21;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6;53;1010,8;611,4;23,6;0,72;Muy bueno / Oso ona
13/09/2025;12:00;4;13;8;Muy bueno / Oso ona;16,54;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;330;55;1011,4;815,7;23,5;0,58;Muy bueno / Oso ona
13/09/2025;11:00;4;14;9;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;23;61;1011,7;638,8;22,1;0,43;Muy bueno / Oso ona
13/09/2025;10:00;3;12;8;Muy bueno / Oso ona;17,38;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;310;63;1011,8;545,1;21,5;0,22;Muy bueno / Oso ona
13/09/2025;09:00;5;20;14;Muy bueno / Oso ona;17,83;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;120;71;1011,2;404,5;19,3;0,64;Muy bueno / Oso ona
13/09/2025;08:00;5;24;17;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;153;79;1010,8;122,9;17,3;0,76;Muy bueno / Oso ona
13/09/2025;07:00;3;22;18;Muy bueno / Oso ona;18,42;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;119;82;1010,5;33;16,7;0,86;Muy bueno / Oso ona
13/09/2025;06:00;2;20;17;Muy bueno / Oso ona;18,29;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;92;81;1010,1;1,2;16,9;0,62;Muy bueno / Oso ona
13/09/2025;05:00;2;22;19;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;104;80;1010,1;0,3;17;0,54;Muy bueno / Oso ona
13/09/2025;04:00;2;17;14;Muy bueno / Oso ona;18;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;93;79;1010,1;0,3;17,1;0,71;Muy bueno / Oso ona
13/09/2025;03:00;2;18;15;Muy bueno / Oso ona;17,79;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;146;79;1010,3;0,3;17;0,74;Muy bueno / Oso ona
13/09/2025;02:00;7;25;14;Muy bueno / Oso ona;17,5;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;142;78;1010,5;0,3;17,1;1,02;Muy bueno / Oso ona
13/09/2025;01:00;2;21;18;Muy bueno / Oso ona;17,21;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;145;78;1010,9;0,3;17,3;0,82;Muy bueno / Oso ona
12/09/2025;24:00;2;20;17;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;110;78;1011,3;0,3;17,4;0,91;Muy bueno / Oso ona
