Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
26/12/2024;22:00;0,3;0,34;17;55;30;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;13;12,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;21:00;0,39;0,33;45;102;32;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;14;12,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;20:00;0,37;0,32;45;110;41;Bueno / Ona;10;10;Muy bueno / Oso ona;16;12,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Bueno / Ona
26/12/2024;19:00;0,39;0,31;40;104;42;Bueno / Ona;;;Sin datos / Daturik gabe;18;11,5;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
26/12/2024;18:00;0,35;0,29;47;118;46;Bueno / Ona;9;9;Muy bueno / Oso ona;18;11,04;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
26/12/2024;17:00;0,33;0,27;36;95;41;Bueno / Ona;11;11;Muy bueno / Oso ona;19;10,54;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
26/12/2024;16:00;0,31;0,26;17;58;32;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;20;10;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;15:00;0,27;0,25;18;56;29;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;22;9,58;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;14:00;0,23;0,24;26;71;31;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;24;9,08;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;13:00;0,29;0,24;29;74;30;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;27;8,75;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;12:00;0,28;0,23;14;51;29;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;30;8,5;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;11:00;0,26;0,22;17;55;30;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;34;8,25;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;10:00;0,23;0,21;6;32;23;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;37;8,13;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;09:00;0,24;0,2;14;45;25;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;41;8,13;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;08:00;0,22;0,2;8;30;18;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;44;8,17;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;07:00;0,22;0,19;2;17;14;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;46;8,17;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;06:00;0,2;0,19;2;14;12;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;47;8,29;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;05:00;0,19;0,19;1;9;8;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;46;8,38;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;04:00;0,19;0,2;0;7;6;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;45;8,33;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;03:00;0,19;0,2;0;9;9;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;44;8,38;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;02:00;0,18;0,21;0;9;8;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;43;8,54;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;01:00;0,17;0,22;1;7;6;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;39;8,71;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;24:00;0,18;0,23;1;13;11;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;36;8,88;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;23:00;0,2;0,23;6;31;22;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;37;9,04;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;22:00;0,22;0,23;4;38;31;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;37;9,29;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;21:00;0,23;0,23;4;34;28;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;40;9,46;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;20:00;0,23;0,22;11;48;32;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;43;9,63;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;19:00;0,28;0,21;16;65;40;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;45;9,75;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;18:00;0,26;0,2;14;58;36;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;45;9,75;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;17:00;0,24;0,2;8;37;25;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;46;9,58;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;16:00;0,18;0,2;3;18;14;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;46;9,5;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;15:00;0,19;0,2;2;21;18;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;44;9,5;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;14:00;0,21;0,2;7;33;23;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;43;9,38;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;13:00;0,19;0,2;7;32;22;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;43;9,33;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;12:00;0,18;0,2;3;20;16;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;43;9,42;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;11:00;0,2;0,2;3;22;17;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;42;9,54;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;10:00;0,24;0,2;3;27;23;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;41;9,58;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;09:00;0,23;0,19;5;34;27;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;42;9,58;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;08:00;0,2;0,19;2;28;25;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;43;9,5;Muy bueno / Oso ona;8;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;07:00;0,21;0,2;2;24;21;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;43;9,38;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;06:00;0,19;0,2;3;23;19;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;41;9,13;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;05:00;0,17;0,2;1;14;13;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;41;8,88;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;04:00;0,18;0,22;1;18;17;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;40;8,79;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;03:00;0,19;0,23;3;23;19;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;39;8,67;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;02:00;0,2;0,24;3;35;30;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;35;8,38;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;01:00;0,21;0,24;6;47;37;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;34;8,17;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;24:00;0,23;0,24;7;46;35;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;33;8,17;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;23:00;0,25;0,24;6;51;42;Bueno / Ona;28;28;Muy bueno / Oso ona;34;8,38;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;22:00;0,2;0,23;2;34;31;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;37;8,54;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;21:00;0,27;0,23;8;63;50;Bueno / Ona;;;Sin datos / Daturik gabe;37;8,75;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;20:00;0,27;0,22;16;86;61;Bueno / Ona;24;24;Muy bueno / Oso ona;37;9,04;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;19:00;0,28;0,22;14;79;58;Bueno / Ona;22;22;Muy bueno / Oso ona;34;9,38;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;18:00;0,22;0,22;6;55;46;Bueno / Ona;35;35;Muy bueno / Oso ona;33;9,71;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;17:00;0,22;0,23;10;64;49;Bueno / Ona;33;33;Muy bueno / Oso ona;30;10,17;Muy bueno / Oso ona;7;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;16:00;0,19;0,22;7;50;39;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;28;10,79;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;11;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;15:00;0,19;0,22;6;40;30;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;25;11,13;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;14:00;0,19;0,22;7;44;33;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;23;11,54;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;13:00;0,21;0,21;19;71;43;Bueno / Ona;39;39;Muy bueno / Oso ona;22;11,96;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;12:00;0,3;0,2;39;127;67;Bueno / Ona;13;13;Muy bueno / Oso ona;24;12,29;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;11:00;0,27;0,18;38;123;64;Bueno / Ona;12;12;Muy bueno / Oso ona;29;12,54;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;10:00;0,24;0,16;32;107;59;Bueno / Ona;12;12;Muy bueno / Oso ona;35;12,83;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;09:00;0,2;0,14;23;90;55;Bueno / Ona;15;15;Muy bueno / Oso ona;42;13,21;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;08:00;0,18;0,13;11;66;50;Bueno / Ona;18;18;Muy bueno / Oso ona;48;13,75;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;07:00;0,16;0,12;9;54;41;Bueno / Ona;26;26;Muy bueno / Oso ona;54;14,29;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;06:00;0,12;0,11;2;27;25;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;58;14,83;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;05:00;0,12;0,11;1;18;16;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;61;15,29;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;04:00;0,12;0,12;0;16;16;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;62;15,79;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;03:00;0,11;0,13;0;9;9;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;63;16,17;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;02:00;0,1;0,13;1;14;13;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;62;16,58;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;01:00;0,11;0,13;1;22;20;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;61;16,92;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;24:00;0,11;0,12;1;25;24;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;59;17,17;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;23:00;0,1;0,13;3;30;26;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;57;17,13;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;22:00;0,13;0,13;3;41;36;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;57;17,08;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;21:00;0,23;0,12;11;71;54;Bueno / Ona;36;36;Muy bueno / Oso ona;58;17;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;20:00;0,14;0,11;5;38;31;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;59;16,92;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;19:00;0,11;0,11;6;50;41;Bueno / Ona;54;54;Muy bueno / Oso ona;59;17,04;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;18:00;0,1;0,11;5;41;34;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;61;17,04;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;17:00;0,11;0,11;7;49;38;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;61;17,33;Muy bueno / Oso ona;10;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;16:00;0,12;0,11;9;49;36;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;63;17,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;15:00;0,1;0,11;5;37;29;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;65;17,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;14:00;0,08;0,1;7;34;23;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;67;17;Muy bueno / Oso ona;10;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;13:00;0,11;0,1;6;31;22;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;69;16,54;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;12:00;0,12;0,1;7;36;25;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;71;16,08;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;11:00;0,12;0,09;7;34;24;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;74;15,58;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;10:00;0,12;0,09;6;31;23;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;76;15,08;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;09:00;0,1;0,09;5;29;21;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;78;14,5;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;08:00;0,1;0,08;3;25;21;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;80;13,83;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;07:00;0,09;0,08;3;22;18;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;82;13,25;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;06:00;0,08;0,08;1;14;13;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;83;12,75;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;05:00;0,08;0,09;0;7;7;Muy bueno / Oso ona;87;87;Bueno / Ona;83;12,38;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;04:00;0,08;0,09;0;11;11;Muy bueno / Oso ona;83;83;Bueno / Ona;81;11,96;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;03:00;0,09;0,1;0;6;6;Muy bueno / Oso ona;81;81;Bueno / Ona;79;11,67;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;02:00;0,08;0,1;0;8;8;Muy bueno / Oso ona;82;82;Bueno / Ona;77;11,42;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
23/12/2024;01:00;0,09;0,11;0;5;5;Muy bueno / Oso ona;83;83;Bueno / Ona;74;11,21;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;24:00;0,09;0,11;1;8;7;Muy bueno / Oso ona;83;83;Bueno / Ona;72;10,96;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
22/12/2024;23:00;0,09;0,12;2;18;14;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;68;10,79;Muy bueno / Oso ona;7;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;22:00;0,12;0,13;1;19;17;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;68;10,67;Muy bueno / Oso ona;7;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;21:00;0,11;0,13;3;23;19;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;67;10,63;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;20:00;0,14;0,13;2;27;25;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;66;10,46;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;19:00;0,12;0,13;2;26;23;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;65;10,04;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;18:00;0,12;0,14;2;29;26;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;63;9,83;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;17:00;0,12;0,14;4;26;20;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;60;9,17;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;16:00;0,15;0,14;3;23;19;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;54;8,54;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;15:00;0,14;0,14;2;16;13;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;48;8,13;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;14:00;0,13;0,14;3;18;13;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;41;8,13;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;13:00;0,12;0,14;4;19;14;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;34;8,13;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;12:00;0,13;0,15;3;19;15;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;28;8,13;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;11:00;0,21;0,15;5;21;13;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;21;8,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;10:00;0,12;0,15;8;38;26;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;16;8,46;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;09:00;0,14;0,16;14;55;34;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;12;8,63;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;08:00;0,15;0,17;14;59;37;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;10;8,75;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;07:00;0,14;0,19;7;46;35;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;10;8,83;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;06:00;0,14;0,22;9;45;31;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;10;8,88;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;05:00;0,17;0,24;7;45;35;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;10;8,88;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;04:00;0,17;0,28;7;45;34;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;10;8,88;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;03:00;0,19;0,31;7;47;37;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;9;8,88;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;02:00;0,19;0,32;11;56;39;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;9;8,88;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;01:00;0,25;0,33;19;69;40;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;11;8,88;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
